Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
0,-0.471246,-0.471246,100.000000,U3/e.bin/Result0Enc.bin,U3/e.bin/Result0Dec.bin
1,-0.471246,-0.471246,100.000000,U3/e.bin/Result1Enc.bin,U3/e.bin/Result1Dec.bin
2,-0.471246,-0.471246,100.000000,U3/e.bin/Result2Enc.bin,U3/e.bin/Result2Dec.bin
3,-0.471245,-0.471246,100.000000,U3/e.bin/Result3Enc.bin,U3/e.bin/Result3Dec.bin
4,-0.471246,-0.471246,100.000000,U3/e.bin/Result4Enc.bin,U3/e.bin/Result4Dec.bin
5,-0.471246,-0.471246,100.000000,U3/e.bin/Result5Enc.bin,U3/e.bin/Result5Dec.bin
6,-0.471246,-0.471246,100.000000,U3/e.bin/Result6Enc.bin,U3/e.bin/Result6Dec.bin
7,-0.471246,-0.471246,100.000000,U3/e.bin/Result7Enc.bin,U3/e.bin/Result7Dec.bin
8,-0.471246,-0.471246,100.000000,U3/e.bin/Result8Enc.bin,U3/e.bin/Result8Dec.bin
9,-0.471246,-0.471246,100.000000,U3/e.bin/Result9Enc.bin,U3/e.bin/Result9Dec.bin
10,-0.471246,-0.471246,100.000000,U3/e.bin/Result10Enc.bin,U3/e.bin/Result10Dec.bin
11,-0.471246,-0.471246,100.000000,U3/e.bin/Result11Enc.bin,U3/e.bin/Result11Dec.bin
12,-0.471246,-0.471246,100.000000,U3/e.bin/Result12Enc.bin,U3/e.bin/Result12Dec.bin
13,-0.471246,-0.471246,100.000000,U3/e.bin/Result13Enc.bin,U3/e.bin/Result13Dec.bin
14,-0.471245,-0.471246,100.000000,U3/e.bin/Result14Enc.bin,U3/e.bin/Result14Dec.bin
15,-0.471306,-0.471246,100.000000,U3/e.bin/Result15Enc.bin,U3/e.bin/Result15Dec.bin
16,-0.471245,-0.471246,100.000000,U3/e.bin/Result16Enc.bin,U3/e.bin/Result16Dec.bin
17,-0.471246,-0.471246,100.000000,U3/e.bin/Result17Enc.bin,U3/e.bin/Result17Dec.bin
18,-0.471246,-0.471246,100.000000,U3/e.bin/Result18Enc.bin,U3/e.bin/Result18Dec.bin
19,-0.471245,-0.471246,100.000000,U3/e.bin/Result19Enc.bin,U3/e.bin/Result19Dec.bin
20,-0.437188,0.430685,69.176384,U3/e.bin/Result20Enc.bin,U3/e.bin/Result20Dec.bin
21,-0.471250,-0.471246,100.000000,U3/e.bin/Result21Enc.bin,U3/e.bin/Result21Dec.bin
22,1.076845,-0.471246,29.738432,U3/e.bin/Result22Enc.bin,U3/e.bin/Result22Dec.bin
23,-0.471245,-0.471246,100.000000,U3/e.bin/Result23Enc.bin,U3/e.bin/Result23Dec.bin
24,0.009475,-0.471232,70.296700,U3/e.bin/Result24Enc.bin,U3/e.bin/Result24Dec.bin
25,-0.470759,-0.471232,99.999268,U3/e.bin/Result25Enc.bin,U3/e.bin/Result25Dec.bin
26,-0.471246,-0.471246,100.000000,U3/e.bin/Result26Enc.bin,U3/e.bin/Result26Dec.bin
27,-0.471246,-0.471246,100.000000,U3/e.bin/Result27Enc.bin,U3/e.bin/Result27Dec.bin
28,-0.471246,-0.471246,100.000000,U3/e.bin/Result28Enc.bin,U3/e.bin/Result28Dec.bin
29,-0.471245,-0.471246,100.000000,U3/e.bin/Result29Enc.bin,U3/e.bin/Result29Dec.bin
30,-0.471246,-0.471246,100.000000,U3/e.bin/Result30Enc.bin,U3/e.bin/Result30Dec.bin
31,0.809678,-0.628447,42.659058,U3/e.bin/Result31Enc.bin,U3/e.bin/Result31Dec.bin
32,-0.471017,-0.471264,99.999832,U3/e.bin/Result32Enc.bin,U3/e.bin/Result32Dec.bin
33,-0.471245,-0.471246,100.000000,U3/e.bin/Result33Enc.bin,U3/e.bin/Result33Dec.bin
34,-0.471245,-0.471246,100.000000,U3/e.bin/Result34Enc.bin,U3/e.bin/Result34Dec.bin
35,0.809559,-0.628447,42.659149,U3/e.bin/Result35Enc.bin,U3/e.bin/Result35Dec.bin
36,-0.471246,-0.471246,100.000000,U3/e.bin/Result36Enc.bin,U3/e.bin/Result36Dec.bin
37,-0.471245,-0.471246,100.000000,U3/e.bin/Result37Enc.bin,U3/e.bin/Result37Dec.bin
38,-0.471245,-0.471246,100.000000,U3/e.bin/Result38Enc.bin,U3/e.bin/Result38Dec.bin
39,-0.471246,-0.471246,100.000000,U3/e.bin/Result39Enc.bin,U3/e.bin/Result39Dec.bin
40,-0.471245,-0.471246,100.000000,U3/e.bin/Result40Enc.bin,U3/e.bin/Result40Dec.bin
41,-0.471246,-0.471246,100.000000,U3/e.bin/Result41Enc.bin,U3/e.bin/Result41Dec.bin
42,-1.876879,-0.471246,53.177631,U3/e.bin/Result42Enc.bin,U3/e.bin/Result42Dec.bin
43,-0.471246,-0.471246,100.000000,U3/e.bin/Result43Enc.bin,U3/e.bin/Result43Dec.bin
44,-0.471246,-0.471246,100.000000,U3/e.bin/Result44Enc.bin,U3/e.bin/Result44Dec.bin
45,-0.471246,-0.471246,100.000000,U3/e.bin/Result45Enc.bin,U3/e.bin/Result45Dec.bin
46,1.076845,-0.471246,29.738432,U3/e.bin/Result46Enc.bin,U3/e.bin/Result46Dec.bin
47,-0.471246,-0.471246,100.000000,U3/e.bin/Result47Enc.bin,U3/e.bin/Result47Dec.bin
48,-0.471246,-0.471246,100.000000,U3/e.bin/Result48Enc.bin,U3/e.bin/Result48Dec.bin
49,-1.237938,-1.247139,89.294708,U3/e.bin/Result49Enc.bin,U3/e.bin/Result49Dec.bin
50,-0.206625,0.846610,53.096027,U3/e.bin/Result50Enc.bin,U3/e.bin/Result50Dec.bin
51,1.108595,-0.471246,23.626940,U3/e.bin/Result51Enc.bin,U3/e.bin/Result51Dec.bin
52,0.885535,-0.499315,23.640528,U3/e.bin/Result52Enc.bin,U3/e.bin/Result52Dec.bin
53,0.333684,-0.451142,37.641029,U3/e.bin/Result53Enc.bin,U3/e.bin/Result53Dec.bin
54,-0.471246,-0.471246,100.000000,U3/e.bin/Result54Enc.bin,U3/e.bin/Result54Dec.bin
55,-0.471246,-0.471246,100.000000,U3/e.bin/Result55Enc.bin,U3/e.bin/Result55Dec.bin
56,-0.693591,-0.471246,98.283447,U3/e.bin/Result56Enc.bin,U3/e.bin/Result56Dec.bin
57,-0.471246,-0.471246,100.000000,U3/e.bin/Result57Enc.bin,U3/e.bin/Result57Dec.bin
58,-0.471245,-0.471246,100.000000,U3/e.bin/Result58Enc.bin,U3/e.bin/Result58Dec.bin
59,-0.471246,-0.471246,100.000000,U3/e.bin/Result59Enc.bin,U3/e.bin/Result59Dec.bin
60,-0.471246,-0.471246,100.000000,U3/e.bin/Result60Enc.bin,U3/e.bin/Result60Dec.bin
61,4.946815,-0.471246,52.887581,U3/e.bin/Result61Enc.bin,U3/e.bin/Result61Dec.bin
62,-0.471246,-0.471246,100.000000,U3/e.bin/Result62Enc.bin,U3/e.bin/Result62Dec.bin
63,-1.006384,-0.514277,98.668427,U3/e.bin/Result63Enc.bin,U3/e.bin/Result63Dec.bin
64,0.333685,-0.451142,37.641018,U3/e.bin/Result64Enc.bin,U3/e.bin/Result64Dec.bin
65,-0.471246,-0.471246,100.000000,U3/e.bin/Result65Enc.bin,U3/e.bin/Result65Dec.bin
66,-0.471245,-0.471246,100.000000,U3/e.bin/Result66Enc.bin,U3/e.bin/Result66Dec.bin
67,-2.694396,-0.471246,68.543419,U3/e.bin/Result67Enc.bin,U3/e.bin/Result67Dec.bin
68,0.333685,-0.451142,37.641018,U3/e.bin/Result68Enc.bin,U3/e.bin/Result68Dec.bin
69,-0.457050,-0.391675,98.686203,U3/e.bin/Result69Enc.bin,U3/e.bin/Result69Dec.bin
70,-0.471246,-0.471246,100.000000,U3/e.bin/Result70Enc.bin,U3/e.bin/Result70Dec.bin
71,1.858355,0.097129,9.072124,U3/e.bin/Result71Enc.bin,U3/e.bin/Result71Dec.bin
72,-0.471246,-0.471246,100.000000,U3/e.bin/Result72Enc.bin,U3/e.bin/Result72Dec.bin
73,-0.471246,-0.471246,100.000000,U3/e.bin/Result73Enc.bin,U3/e.bin/Result73Dec.bin
74,-0.471246,-0.471246,100.000000,U3/e.bin/Result74Enc.bin,U3/e.bin/Result74Dec.bin
75,-0.969321,-0.494047,98.289200,U3/e.bin/Result75Enc.bin,U3/e.bin/Result75Dec.bin
76,-0.471246,-0.471246,100.000000,U3/e.bin/Result76Enc.bin,U3/e.bin/Result76Dec.bin
77,-0.471245,-0.471246,100.000000,U3/e.bin/Result77Enc.bin,U3/e.bin/Result77Dec.bin
78,-0.471246,-0.471246,100.000000,U3/e.bin/Result78Enc.bin,U3/e.bin/Result78Dec.bin
79,-3.464470,-0.471246,42.285450,U3/e.bin/Result79Enc.bin,U3/e.bin/Result79Dec.bin
80,-0.471245,-0.471246,100.000000,U3/e.bin/Result80Enc.bin,U3/e.bin/Result80Dec.bin
81,-0.375757,-0.451142,6.984063,U3/e.bin/Result81Enc.bin,U3/e.bin/Result81Dec.bin
82,-0.489350,-0.450015,99.992798,U3/e.bin/Result82Enc.bin,U3/e.bin/Result82Dec.bin
83,-0.471246,-0.471246,100.000000,U3/e.bin/Result83Enc.bin,U3/e.bin/Result83Dec.bin
84,-0.453074,-0.471246,99.924698,U3/e.bin/Result84Enc.bin,U3/e.bin/Result84Dec.bin
85,-0.471246,-0.471246,100.000000,U3/e.bin/Result85Enc.bin,U3/e.bin/Result85Dec.bin
86,-0.471250,-0.471249,99.999992,U3/e.bin/Result86Enc.bin,U3/e.bin/Result86Dec.bin
87,-0.206627,0.846620,53.096008,U3/e.bin/Result87Enc.bin,U3/e.bin/Result87Dec.bin
88,-0.471251,-0.471252,99.999992,U3/e.bin/Result88Enc.bin,U3/e.bin/Result88Dec.bin
89,-0.471246,-0.471246,100.000000,U3/e.bin/Result89Enc.bin,U3/e.bin/Result89Dec.bin
90,-0.471306,-0.471246,100.000000,U3/e.bin/Result90Enc.bin,U3/e.bin/Result90Dec.bin
91,0.333685,-0.451142,37.641018,U3/e.bin/Result91Enc.bin,U3/e.bin/Result91Dec.bin
92,1.108595,-0.471246,23.626940,U3/e.bin/Result92Enc.bin,U3/e.bin/Result92Dec.bin
93,-0.471246,-0.471246,100.000000,U3/e.bin/Result93Enc.bin,U3/e.bin/Result93Dec.bin
94,0.809679,-0.628447,42.659054,U3/e.bin/Result94Enc.bin,U3/e.bin/Result94Dec.bin
95,-0.471246,-0.471246,100.000000,U3/e.bin/Result95Enc.bin,U3/e.bin/Result95Dec.bin
96,-0.471306,-0.471246,100.000000,U3/e.bin/Result96Enc.bin,U3/e.bin/Result96Dec.bin
97,-0.471246,-0.471246,100.000000,U3/e.bin/Result97Enc.bin,U3/e.bin/Result97Dec.bin
98,-0.354750,-0.474489,99.679825,U3/e.bin/Result98Enc.bin,U3/e.bin/Result98Dec.bin
99,-0.471012,-0.471206,99.999748,U3/e.bin/Result99Enc.bin,U3/e.bin/Result99Dec.bin
nccCalculation function requires that both vectors have the same size
nccCalculation function requires that both vectors have the same size
-----------
Number,AES-Alice Bob(%),AES-Alice Original(%),AES-Bob Original(%),AES Name,AES-Clear Name
0,1.314011,-100.000000,-100.000000,U3/e.bin/ResultAESSections.bin,U3/e.bin/ResultAESClearSections.bin
TimeDiff: 515 secs
Last best score: 0.000000
