Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
0,2.169313,2.169711,99.999977,U5/e.bin/Result0Enc.bin,U5/e.bin/Result0Dec.bin
1,2.318565,2.228857,91.007797,U5/e.bin/Result1Enc.bin,U5/e.bin/Result1Dec.bin
2,2.169745,2.169745,100.000000,U5/e.bin/Result2Enc.bin,U5/e.bin/Result2Dec.bin
3,-0.954390,1.997209,6.595518,U5/e.bin/Result3Enc.bin,U5/e.bin/Result3Dec.bin
4,-0.321566,2.169745,47.866306,U5/e.bin/Result4Enc.bin,U5/e.bin/Result4Dec.bin
5,0.311738,0.442098,16.784138,U5/e.bin/Result5Enc.bin,U5/e.bin/Result5Dec.bin
6,2.169745,2.169745,100.000000,U5/e.bin/Result6Enc.bin,U5/e.bin/Result6Dec.bin
7,-0.321073,2.169745,47.868446,U5/e.bin/Result7Enc.bin,U5/e.bin/Result7Dec.bin
8,-1.104240,0.572161,23.257696,U5/e.bin/Result8Enc.bin,U5/e.bin/Result8Dec.bin
9,2.169745,2.169745,100.000000,U5/e.bin/Result9Enc.bin,U5/e.bin/Result9Dec.bin
10,2.169745,2.169745,100.000000,U5/e.bin/Result10Enc.bin,U5/e.bin/Result10Dec.bin
11,2.169742,2.169745,100.000000,U5/e.bin/Result11Enc.bin,U5/e.bin/Result11Dec.bin
12,-0.321566,2.169745,47.866306,U5/e.bin/Result12Enc.bin,U5/e.bin/Result12Dec.bin
13,2.169745,2.169745,100.000000,U5/e.bin/Result13Enc.bin,U5/e.bin/Result13Dec.bin
14,2.169744,2.169745,100.000000,U5/e.bin/Result14Enc.bin,U5/e.bin/Result14Dec.bin
15,-0.321566,2.169745,47.866306,U5/e.bin/Result15Enc.bin,U5/e.bin/Result15Dec.bin
16,-0.321566,2.169745,47.866310,U5/e.bin/Result16Enc.bin,U5/e.bin/Result16Dec.bin
17,0.129351,2.169745,42.712776,U5/e.bin/Result17Enc.bin,U5/e.bin/Result17Dec.bin
18,2.172693,2.169644,99.999916,U5/e.bin/Result18Enc.bin,U5/e.bin/Result18Dec.bin
19,2.169745,2.169745,100.000000,U5/e.bin/Result19Enc.bin,U5/e.bin/Result19Dec.bin
20,-0.321566,2.169745,47.866306,U5/e.bin/Result20Enc.bin,U5/e.bin/Result20Dec.bin
21,2.171053,2.169745,99.999939,U5/e.bin/Result21Enc.bin,U5/e.bin/Result21Dec.bin
22,2.494525,-0.002937,34.806366,U5/e.bin/Result22Enc.bin,U5/e.bin/Result22Dec.bin
23,-0.779724,2.169745,18.402599,U5/e.bin/Result23Enc.bin,U5/e.bin/Result23Dec.bin
24,2.169745,2.169745,100.000000,U5/e.bin/Result24Enc.bin,U5/e.bin/Result24Dec.bin
25,-0.877727,2.169745,21.760660,U5/e.bin/Result25Enc.bin,U5/e.bin/Result25Dec.bin
26,2.824936,-1.633567,31.462601,U5/e.bin/Result26Enc.bin,U5/e.bin/Result26Dec.bin
27,-1.290301,0.442809,8.730384,U5/e.bin/Result27Enc.bin,U5/e.bin/Result27Dec.bin
28,3.110507,2.169745,82.447937,U5/e.bin/Result28Enc.bin,U5/e.bin/Result28Dec.bin
29,0.129351,2.169745,42.712776,U5/e.bin/Result29Enc.bin,U5/e.bin/Result29Dec.bin
30,0.042564,2.229614,38.049515,U5/e.bin/Result30Enc.bin,U5/e.bin/Result30Dec.bin
31,2.246613,2.385340,63.999058,U5/e.bin/Result31Enc.bin,U5/e.bin/Result31Dec.bin
32,1.193749,2.169745,43.198410,U5/e.bin/Result32Enc.bin,U5/e.bin/Result32Dec.bin
33,3.710797,0.783975,67.041161,U5/e.bin/Result33Enc.bin,U5/e.bin/Result33Dec.bin
34,2.169745,2.169745,100.000000,U5/e.bin/Result34Enc.bin,U5/e.bin/Result34Dec.bin
35,2.738291,2.133547,96.127953,U5/e.bin/Result35Enc.bin,U5/e.bin/Result35Dec.bin
36,2.169745,2.169745,100.000000,U5/e.bin/Result36Enc.bin,U5/e.bin/Result36Dec.bin
37,1.220392,2.169745,14.094481,U5/e.bin/Result37Enc.bin,U5/e.bin/Result37Dec.bin
38,1.029932,3.823028,35.148235,U5/e.bin/Result38Enc.bin,U5/e.bin/Result38Dec.bin
39,4.652329,2.169745,46.038315,U5/e.bin/Result39Enc.bin,U5/e.bin/Result39Dec.bin
40,-0.321566,2.169745,47.866306,U5/e.bin/Result40Enc.bin,U5/e.bin/Result40Dec.bin
41,4.985094,2.169745,29.517014,U5/e.bin/Result41Enc.bin,U5/e.bin/Result41Dec.bin
42,-0.779724,2.169745,18.402599,U5/e.bin/Result42Enc.bin,U5/e.bin/Result42Dec.bin
43,0.517786,2.169745,71.644386,U5/e.bin/Result43Enc.bin,U5/e.bin/Result43Dec.bin
44,2.961971,0.441946,10.648658,U5/e.bin/Result44Enc.bin,U5/e.bin/Result44Dec.bin
45,-0.612827,1.164923,17.877979,U5/e.bin/Result45Enc.bin,U5/e.bin/Result45Dec.bin
46,0.129351,2.169745,42.712776,U5/e.bin/Result46Enc.bin,U5/e.bin/Result46Dec.bin
47,-0.184143,1.997209,16.538282,U5/e.bin/Result47Enc.bin,U5/e.bin/Result47Dec.bin
48,-0.104912,1.638236,19.419609,U5/e.bin/Result48Enc.bin,U5/e.bin/Result48Dec.bin
49,1.589695,2.168393,20.881540,U5/e.bin/Result49Enc.bin,U5/e.bin/Result49Dec.bin
50,2.172742,2.169644,99.999916,U5/e.bin/Result50Enc.bin,U5/e.bin/Result50Dec.bin
51,-0.321566,2.169745,47.866306,U5/e.bin/Result51Enc.bin,U5/e.bin/Result51Dec.bin
52,2.172693,2.169644,99.999916,U5/e.bin/Result52Enc.bin,U5/e.bin/Result52Dec.bin
53,0.029341,3.822966,8.911324,U5/e.bin/Result53Enc.bin,U5/e.bin/Result53Dec.bin
54,0.052125,2.276620,47.838135,U5/e.bin/Result54Enc.bin,U5/e.bin/Result54Dec.bin
55,-0.251500,0.687686,8.530119,U5/e.bin/Result55Enc.bin,U5/e.bin/Result55Dec.bin
