Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
0,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result0Enc.bin,U1-Trial1/sqrt2.bin/Result0Dec.bin
1,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result1Enc.bin,U1-Trial1/sqrt2.bin/Result1Dec.bin
2,-0.988933,-0.987366,99.999908,U1-Trial1/sqrt2.bin/Result2Enc.bin,U1-Trial1/sqrt2.bin/Result2Dec.bin
3,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result3Enc.bin,U1-Trial1/sqrt2.bin/Result3Dec.bin
4,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result4Enc.bin,U1-Trial1/sqrt2.bin/Result4Dec.bin
5,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result5Enc.bin,U1-Trial1/sqrt2.bin/Result5Dec.bin
6,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result6Enc.bin,U1-Trial1/sqrt2.bin/Result6Dec.bin
7,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result7Enc.bin,U1-Trial1/sqrt2.bin/Result7Dec.bin
8,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result8Enc.bin,U1-Trial1/sqrt2.bin/Result8Dec.bin
9,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result9Enc.bin,U1-Trial1/sqrt2.bin/Result9Dec.bin
10,0.251949,-0.598274,48.471279,U1-Trial1/sqrt2.bin/Result10Enc.bin,U1-Trial1/sqrt2.bin/Result10Dec.bin
11,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result11Enc.bin,U1-Trial1/sqrt2.bin/Result11Dec.bin
12,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result12Enc.bin,U1-Trial1/sqrt2.bin/Result12Dec.bin
13,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result13Enc.bin,U1-Trial1/sqrt2.bin/Result13Dec.bin
14,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result14Enc.bin,U1-Trial1/sqrt2.bin/Result14Dec.bin
15,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result15Enc.bin,U1-Trial1/sqrt2.bin/Result15Dec.bin
16,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result16Enc.bin,U1-Trial1/sqrt2.bin/Result16Dec.bin
17,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result17Enc.bin,U1-Trial1/sqrt2.bin/Result17Dec.bin
18,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result18Enc.bin,U1-Trial1/sqrt2.bin/Result18Dec.bin
19,0.251949,-0.598274,48.471279,U1-Trial1/sqrt2.bin/Result19Enc.bin,U1-Trial1/sqrt2.bin/Result19Dec.bin
20,0.572430,-0.987642,23.896614,U1-Trial1/sqrt2.bin/Result20Enc.bin,U1-Trial1/sqrt2.bin/Result20Dec.bin
21,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result21Enc.bin,U1-Trial1/sqrt2.bin/Result21Dec.bin
22,-0.414879,-0.146408,12.113066,U1-Trial1/sqrt2.bin/Result22Enc.bin,U1-Trial1/sqrt2.bin/Result22Dec.bin
23,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result23Enc.bin,U1-Trial1/sqrt2.bin/Result23Dec.bin
24,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result24Enc.bin,U1-Trial1/sqrt2.bin/Result24Dec.bin
25,-0.857093,-0.988212,96.809006,U1-Trial1/sqrt2.bin/Result25Enc.bin,U1-Trial1/sqrt2.bin/Result25Dec.bin
26,1.192619,-0.987642,53.558140,U1-Trial1/sqrt2.bin/Result26Enc.bin,U1-Trial1/sqrt2.bin/Result26Dec.bin
27,-0.945628,-0.963855,99.979988,U1-Trial1/sqrt2.bin/Result27Enc.bin,U1-Trial1/sqrt2.bin/Result27Dec.bin
28,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result28Enc.bin,U1-Trial1/sqrt2.bin/Result28Dec.bin
29,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result29Enc.bin,U1-Trial1/sqrt2.bin/Result29Dec.bin
30,-0.294927,1.210511,21.481647,U1-Trial1/sqrt2.bin/Result30Enc.bin,U1-Trial1/sqrt2.bin/Result30Dec.bin
31,0.572430,-0.987642,23.896614,U1-Trial1/sqrt2.bin/Result31Enc.bin,U1-Trial1/sqrt2.bin/Result31Dec.bin
32,-0.987844,-0.987656,99.999870,U1-Trial1/sqrt2.bin/Result32Enc.bin,U1-Trial1/sqrt2.bin/Result32Dec.bin
33,-0.348324,-0.987642,26.997036,U1-Trial1/sqrt2.bin/Result33Enc.bin,U1-Trial1/sqrt2.bin/Result33Dec.bin
34,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result34Enc.bin,U1-Trial1/sqrt2.bin/Result34Dec.bin
35,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result35Enc.bin,U1-Trial1/sqrt2.bin/Result35Dec.bin
36,0.572430,-0.987642,23.896614,U1-Trial1/sqrt2.bin/Result36Enc.bin,U1-Trial1/sqrt2.bin/Result36Dec.bin
37,-0.945556,-0.987642,30.872219,U1-Trial1/sqrt2.bin/Result37Enc.bin,U1-Trial1/sqrt2.bin/Result37Dec.bin
38,-0.987642,-0.987642,100.000000,U1-Trial1/sqrt2.bin/Result38Enc.bin,U1-Trial1/sqrt2.bin/Result38Dec.bin
