Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
0,1.705519,1.705519,100.000000,U3/pi.bin/Result0Enc.bin,U3/pi.bin/Result0Dec.bin
1,1.705519,1.705519,100.000000,U3/pi.bin/Result1Enc.bin,U3/pi.bin/Result1Dec.bin
2,1.705519,1.705519,100.000000,U3/pi.bin/Result2Enc.bin,U3/pi.bin/Result2Dec.bin
3,1.705554,1.705519,99.999756,U3/pi.bin/Result3Enc.bin,U3/pi.bin/Result3Dec.bin
4,1.705519,1.705519,100.000000,U3/pi.bin/Result4Enc.bin,U3/pi.bin/Result4Dec.bin
5,1.705519,1.705519,100.000000,U3/pi.bin/Result5Enc.bin,U3/pi.bin/Result5Dec.bin
6,1.705519,1.705519,100.000000,U3/pi.bin/Result6Enc.bin,U3/pi.bin/Result6Dec.bin
7,1.705519,1.705519,100.000000,U3/pi.bin/Result7Enc.bin,U3/pi.bin/Result7Dec.bin
8,1.705519,1.705519,100.000000,U3/pi.bin/Result8Enc.bin,U3/pi.bin/Result8Dec.bin
9,1.705519,1.705519,100.000000,U3/pi.bin/Result9Enc.bin,U3/pi.bin/Result9Dec.bin
10,1.705519,1.705519,100.000000,U3/pi.bin/Result10Enc.bin,U3/pi.bin/Result10Dec.bin
11,1.705519,1.705519,100.000000,U3/pi.bin/Result11Enc.bin,U3/pi.bin/Result11Dec.bin
12,1.705519,1.705519,100.000000,U3/pi.bin/Result12Enc.bin,U3/pi.bin/Result12Dec.bin
13,1.705519,1.705519,100.000000,U3/pi.bin/Result13Enc.bin,U3/pi.bin/Result13Dec.bin
14,1.705556,1.705519,99.999878,U3/pi.bin/Result14Enc.bin,U3/pi.bin/Result14Dec.bin
15,1.705584,1.705519,100.000000,U3/pi.bin/Result15Enc.bin,U3/pi.bin/Result15Dec.bin
16,1.705518,1.705519,100.000000,U3/pi.bin/Result16Enc.bin,U3/pi.bin/Result16Dec.bin
17,1.705519,1.705519,100.000000,U3/pi.bin/Result17Enc.bin,U3/pi.bin/Result17Dec.bin
18,1.705519,1.705519,100.000000,U3/pi.bin/Result18Enc.bin,U3/pi.bin/Result18Dec.bin
19,1.705556,1.705519,99.999886,U3/pi.bin/Result19Enc.bin,U3/pi.bin/Result19Dec.bin
20,0.740473,1.028680,74.769226,U3/pi.bin/Result20Enc.bin,U3/pi.bin/Result20Dec.bin
21,1.705503,1.705519,100.000000,U3/pi.bin/Result21Enc.bin,U3/pi.bin/Result21Dec.bin
22,2.573783,1.705519,25.048128,U3/pi.bin/Result22Enc.bin,U3/pi.bin/Result22Dec.bin
23,1.705559,1.705519,99.999634,U3/pi.bin/Result23Enc.bin,U3/pi.bin/Result23Dec.bin
24,0.469225,1.705495,64.736977,U3/pi.bin/Result24Enc.bin,U3/pi.bin/Result24Dec.bin
25,1.705912,1.705495,99.999985,U3/pi.bin/Result25Enc.bin,U3/pi.bin/Result25Dec.bin
26,1.705519,1.705519,100.000000,U3/pi.bin/Result26Enc.bin,U3/pi.bin/Result26Dec.bin
27,1.705519,1.705519,100.000000,U3/pi.bin/Result27Enc.bin,U3/pi.bin/Result27Dec.bin
28,1.705519,1.705519,100.000000,U3/pi.bin/Result28Enc.bin,U3/pi.bin/Result28Dec.bin
29,1.705554,1.705519,99.999893,U3/pi.bin/Result29Enc.bin,U3/pi.bin/Result29Dec.bin
30,1.705519,1.705519,100.000000,U3/pi.bin/Result30Enc.bin,U3/pi.bin/Result30Dec.bin
31,0.188701,-0.652452,38.609646,U3/pi.bin/Result31Enc.bin,U3/pi.bin/Result31Dec.bin
32,1.706715,1.705464,99.999985,U3/pi.bin/Result32Enc.bin,U3/pi.bin/Result32Dec.bin
33,1.705553,1.705519,99.999756,U3/pi.bin/Result33Enc.bin,U3/pi.bin/Result33Dec.bin
34,1.705518,1.705519,100.000000,U3/pi.bin/Result34Enc.bin,U3/pi.bin/Result34Dec.bin
35,0.188654,-0.652452,38.609978,U3/pi.bin/Result35Enc.bin,U3/pi.bin/Result35Dec.bin
36,1.705519,1.705519,100.000000,U3/pi.bin/Result36Enc.bin,U3/pi.bin/Result36Dec.bin
37,1.705559,1.705519,99.999634,U3/pi.bin/Result37Enc.bin,U3/pi.bin/Result37Dec.bin
38,1.705522,1.705519,99.999748,U3/pi.bin/Result38Enc.bin,U3/pi.bin/Result38Dec.bin
39,1.705519,1.705519,100.000000,U3/pi.bin/Result39Enc.bin,U3/pi.bin/Result39Dec.bin
40,1.705556,1.705519,99.999878,U3/pi.bin/Result40Enc.bin,U3/pi.bin/Result40Dec.bin
41,1.705519,1.705519,100.000000,U3/pi.bin/Result41Enc.bin,U3/pi.bin/Result41Dec.bin
42,3.601063,1.705519,58.915627,U3/pi.bin/Result42Enc.bin,U3/pi.bin/Result42Dec.bin
43,1.705519,1.705519,100.000000,U3/pi.bin/Result43Enc.bin,U3/pi.bin/Result43Dec.bin
44,1.705519,1.705519,100.000000,U3/pi.bin/Result44Enc.bin,U3/pi.bin/Result44Dec.bin
45,1.705519,1.705519,100.000000,U3/pi.bin/Result45Enc.bin,U3/pi.bin/Result45Dec.bin
46,2.573783,1.705519,25.048128,U3/pi.bin/Result46Enc.bin,U3/pi.bin/Result46Dec.bin
47,1.705519,1.705519,100.000000,U3/pi.bin/Result47Enc.bin,U3/pi.bin/Result47Dec.bin
48,1.705519,1.705519,100.000000,U3/pi.bin/Result48Enc.bin,U3/pi.bin/Result48Dec.bin
49,2.559152,1.712010,91.167542,U3/pi.bin/Result49Enc.bin,U3/pi.bin/Result49Dec.bin
50,0.211889,0.415257,50.462597,U3/pi.bin/Result50Enc.bin,U3/pi.bin/Result50Dec.bin
51,-1.461030,1.705519,24.823986,U3/pi.bin/Result51Enc.bin,U3/pi.bin/Result51Dec.bin
52,-1.592082,1.593158,24.806389,U3/pi.bin/Result52Enc.bin,U3/pi.bin/Result52Dec.bin
53,1.354937,1.687439,45.471035,U3/pi.bin/Result53Enc.bin,U3/pi.bin/Result53Dec.bin
54,1.705519,1.705519,100.000000,U3/pi.bin/Result54Enc.bin,U3/pi.bin/Result54Dec.bin
55,1.705519,1.705519,100.000000,U3/pi.bin/Result55Enc.bin,U3/pi.bin/Result55Dec.bin
56,1.647433,1.705519,97.042633,U3/pi.bin/Result56Enc.bin,U3/pi.bin/Result56Dec.bin
57,1.705519,1.705519,100.000000,U3/pi.bin/Result57Enc.bin,U3/pi.bin/Result57Dec.bin
58,1.705518,1.705519,100.000000,U3/pi.bin/Result58Enc.bin,U3/pi.bin/Result58Dec.bin
59,1.705519,1.705519,100.000000,U3/pi.bin/Result59Enc.bin,U3/pi.bin/Result59Dec.bin
60,1.705519,1.705519,100.000000,U3/pi.bin/Result60Enc.bin,U3/pi.bin/Result60Dec.bin
61,3.312614,1.705519,46.271507,U3/pi.bin/Result61Enc.bin,U3/pi.bin/Result61Dec.bin
62,1.705519,1.705519,100.000000,U3/pi.bin/Result62Enc.bin,U3/pi.bin/Result62Dec.bin
63,2.054725,1.717229,96.411568,U3/pi.bin/Result63Enc.bin,U3/pi.bin/Result63Dec.bin
64,1.354936,1.687439,45.471008,U3/pi.bin/Result64Enc.bin,U3/pi.bin/Result64Dec.bin
65,1.705519,1.705519,100.000000,U3/pi.bin/Result65Enc.bin,U3/pi.bin/Result65Dec.bin
66,1.705554,1.705519,99.999756,U3/pi.bin/Result66Enc.bin,U3/pi.bin/Result66Dec.bin
67,3.522075,1.705519,67.461945,U3/pi.bin/Result67Enc.bin,U3/pi.bin/Result67Dec.bin
68,1.354936,1.687439,45.471008,U3/pi.bin/Result68Enc.bin,U3/pi.bin/Result68Dec.bin
69,1.834390,1.629345,95.597961,U3/pi.bin/Result69Enc.bin,U3/pi.bin/Result69Dec.bin
70,1.705519,1.705519,100.000000,U3/pi.bin/Result70Enc.bin,U3/pi.bin/Result70Dec.bin
71,3.160690,0.366831,9.971342,U3/pi.bin/Result71Enc.bin,U3/pi.bin/Result71Dec.bin
72,1.705519,1.705519,100.000000,U3/pi.bin/Result72Enc.bin,U3/pi.bin/Result72Dec.bin
