Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
0,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result0Enc.bin,U1-Trial1/sha1.bin/Result0Dec.bin
1,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result1Enc.bin,U1-Trial1/sha1.bin/Result1Dec.bin
2,-0.875520,-0.877266,99.999908,U1-Trial1/sha1.bin/Result2Enc.bin,U1-Trial1/sha1.bin/Result2Dec.bin
3,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result3Enc.bin,U1-Trial1/sha1.bin/Result3Dec.bin
4,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result4Enc.bin,U1-Trial1/sha1.bin/Result4Dec.bin
5,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result5Enc.bin,U1-Trial1/sha1.bin/Result5Dec.bin
6,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result6Enc.bin,U1-Trial1/sha1.bin/Result6Dec.bin
7,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result7Enc.bin,U1-Trial1/sha1.bin/Result7Dec.bin
8,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result8Enc.bin,U1-Trial1/sha1.bin/Result8Dec.bin
9,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result9Enc.bin,U1-Trial1/sha1.bin/Result9Dec.bin
10,-1.268191,-0.846712,50.374447,U1-Trial1/sha1.bin/Result10Enc.bin,U1-Trial1/sha1.bin/Result10Dec.bin
11,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result11Enc.bin,U1-Trial1/sha1.bin/Result11Dec.bin
12,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result12Enc.bin,U1-Trial1/sha1.bin/Result12Dec.bin
13,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result13Enc.bin,U1-Trial1/sha1.bin/Result13Dec.bin
14,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result14Enc.bin,U1-Trial1/sha1.bin/Result14Dec.bin
15,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result15Enc.bin,U1-Trial1/sha1.bin/Result15Dec.bin
16,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result16Enc.bin,U1-Trial1/sha1.bin/Result16Dec.bin
17,-0.879147,-0.879144,100.000000,U1-Trial1/sha1.bin/Result17Enc.bin,U1-Trial1/sha1.bin/Result17Dec.bin
18,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result18Enc.bin,U1-Trial1/sha1.bin/Result18Dec.bin
19,-1.268191,-0.846712,50.374447,U1-Trial1/sha1.bin/Result19Enc.bin,U1-Trial1/sha1.bin/Result19Dec.bin
20,-0.714588,-0.879144,21.988663,U1-Trial1/sha1.bin/Result20Enc.bin,U1-Trial1/sha1.bin/Result20Dec.bin
21,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result21Enc.bin,U1-Trial1/sha1.bin/Result21Dec.bin
22,-0.760518,-1.404149,10.802295,U1-Trial1/sha1.bin/Result22Enc.bin,U1-Trial1/sha1.bin/Result22Dec.bin
23,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result23Enc.bin,U1-Trial1/sha1.bin/Result23Dec.bin
24,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result24Enc.bin,U1-Trial1/sha1.bin/Result24Dec.bin
25,-0.938239,-0.822084,97.067520,U1-Trial1/sha1.bin/Result25Enc.bin,U1-Trial1/sha1.bin/Result25Dec.bin
26,1.666982,-0.879144,51.564259,U1-Trial1/sha1.bin/Result26Enc.bin,U1-Trial1/sha1.bin/Result26Dec.bin
27,-0.970696,-0.960638,99.978432,U1-Trial1/sha1.bin/Result27Enc.bin,U1-Trial1/sha1.bin/Result27Dec.bin
28,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result28Enc.bin,U1-Trial1/sha1.bin/Result28Dec.bin
29,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result29Enc.bin,U1-Trial1/sha1.bin/Result29Dec.bin
30,0.446112,-1.774951,20.890009,U1-Trial1/sha1.bin/Result30Enc.bin,U1-Trial1/sha1.bin/Result30Dec.bin
31,-0.714588,-0.879144,21.988663,U1-Trial1/sha1.bin/Result31Enc.bin,U1-Trial1/sha1.bin/Result31Dec.bin
32,-0.880346,-0.879194,99.999962,U1-Trial1/sha1.bin/Result32Enc.bin,U1-Trial1/sha1.bin/Result32Dec.bin
33,0.694554,-0.879144,24.848507,U1-Trial1/sha1.bin/Result33Enc.bin,U1-Trial1/sha1.bin/Result33Dec.bin
34,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result34Enc.bin,U1-Trial1/sha1.bin/Result34Dec.bin
35,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result35Enc.bin,U1-Trial1/sha1.bin/Result35Dec.bin
36,-0.714588,-0.879144,21.988663,U1-Trial1/sha1.bin/Result36Enc.bin,U1-Trial1/sha1.bin/Result36Dec.bin
37,-0.576486,-0.879144,31.418243,U1-Trial1/sha1.bin/Result37Enc.bin,U1-Trial1/sha1.bin/Result37Dec.bin
38,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result38Enc.bin,U1-Trial1/sha1.bin/Result38Dec.bin
39,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result39Enc.bin,U1-Trial1/sha1.bin/Result39Dec.bin
40,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result40Enc.bin,U1-Trial1/sha1.bin/Result40Dec.bin
41,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result41Enc.bin,U1-Trial1/sha1.bin/Result41Dec.bin
42,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result42Enc.bin,U1-Trial1/sha1.bin/Result42Dec.bin
43,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result43Enc.bin,U1-Trial1/sha1.bin/Result43Dec.bin
44,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result44Enc.bin,U1-Trial1/sha1.bin/Result44Dec.bin
45,-0.879132,-0.879144,100.000000,U1-Trial1/sha1.bin/Result45Enc.bin,U1-Trial1/sha1.bin/Result45Dec.bin
46,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result46Enc.bin,U1-Trial1/sha1.bin/Result46Dec.bin
47,-1.268146,-0.846712,50.374424,U1-Trial1/sha1.bin/Result47Enc.bin,U1-Trial1/sha1.bin/Result47Dec.bin
48,-0.537811,-0.879144,96.908447,U1-Trial1/sha1.bin/Result48Enc.bin,U1-Trial1/sha1.bin/Result48Dec.bin
49,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result49Enc.bin,U1-Trial1/sha1.bin/Result49Dec.bin
50,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result50Enc.bin,U1-Trial1/sha1.bin/Result50Dec.bin
51,-0.205316,-0.879144,3.332348,U1-Trial1/sha1.bin/Result51Enc.bin,U1-Trial1/sha1.bin/Result51Dec.bin
52,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result52Enc.bin,U1-Trial1/sha1.bin/Result52Dec.bin
53,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result53Enc.bin,U1-Trial1/sha1.bin/Result53Dec.bin
54,-0.879144,-0.879144,100.000000,U1-Trial1/sha1.bin/Result54Enc.bin,U1-Trial1/sha1.bin/Result54Dec.bin
55,-0.576486,-0.879144,31.418243,U1-Trial1/sha1.bin/Result55Enc.bin,U1-Trial1/sha1.bin/Result55Dec.bin
56,-0.576486,-0.879144,31.418243,U1-Trial1/sha1.bin/Result56Enc.bin,U1-Trial1/sha1.bin/Result56Dec.bin
