Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
49,0.485314,7.325253,23.626827,U2-Trial2/e.bin/Result49Enc.bin,U2-Trial2/e.bin/Result49Dec.bin
50,3.624985,2.411972,57.558537,U2-Trial2/e.bin/Result50Enc.bin,U2-Trial2/e.bin/Result50Dec.bin
51,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result51Enc.bin,U2-Trial2/e.bin/Result51Dec.bin
52,3.387626,2.106853,35.508682,U2-Trial2/e.bin/Result52Enc.bin,U2-Trial2/e.bin/Result52Dec.bin
53,3.646288,2.426187,57.538837,U2-Trial2/e.bin/Result53Enc.bin,U2-Trial2/e.bin/Result53Dec.bin
54,1.395688,1.054394,51.321060,U2-Trial2/e.bin/Result54Enc.bin,U2-Trial2/e.bin/Result54Dec.bin
55,0.461475,0.097019,1.791763,U2-Trial2/e.bin/Result55Enc.bin,U2-Trial2/e.bin/Result55Dec.bin
56,3.160387,1.054376,35.964603,U2-Trial2/e.bin/Result56Enc.bin,U2-Trial2/e.bin/Result56Dec.bin
57,3.223104,0.997428,34.972183,U2-Trial2/e.bin/Result57Enc.bin,U2-Trial2/e.bin/Result57Dec.bin
58,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result58Enc.bin,U2-Trial2/e.bin/Result58Dec.bin
59,0.485337,7.325253,23.626940,U2-Trial2/e.bin/Result59Enc.bin,U2-Trial2/e.bin/Result59Dec.bin
60,7.325316,7.325267,100.000000,U2-Trial2/e.bin/Result60Enc.bin,U2-Trial2/e.bin/Result60Dec.bin
61,3.625093,2.411972,57.558529,U2-Trial2/e.bin/Result61Enc.bin,U2-Trial2/e.bin/Result61Dec.bin
62,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result62Enc.bin,U2-Trial2/e.bin/Result62Dec.bin
63,6.603829,5.101986,48.377018,U2-Trial2/e.bin/Result63Enc.bin,U2-Trial2/e.bin/Result63Dec.bin
64,7.222463,7.325304,99.828903,U2-Trial2/e.bin/Result64Enc.bin,U2-Trial2/e.bin/Result64Dec.bin
65,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result65Enc.bin,U2-Trial2/e.bin/Result65Dec.bin
66,-0.808292,2.411972,10.507884,U2-Trial2/e.bin/Result66Enc.bin,U2-Trial2/e.bin/Result66Dec.bin
67,3.387063,2.106228,35.508476,U2-Trial2/e.bin/Result67Enc.bin,U2-Trial2/e.bin/Result67Dec.bin
68,7.325587,7.325253,99.999878,U2-Trial2/e.bin/Result68Enc.bin,U2-Trial2/e.bin/Result68Dec.bin
69,6.572920,2.106220,12.283122,U2-Trial2/e.bin/Result69Enc.bin,U2-Trial2/e.bin/Result69Dec.bin
70,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result70Enc.bin,U2-Trial2/e.bin/Result70Dec.bin
71,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result71Enc.bin,U2-Trial2/e.bin/Result71Dec.bin
72,0.570263,7.325253,24.660826,U2-Trial2/e.bin/Result72Enc.bin,U2-Trial2/e.bin/Result72Dec.bin
73,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result73Enc.bin,U2-Trial2/e.bin/Result73Dec.bin
74,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result74Enc.bin,U2-Trial2/e.bin/Result74Dec.bin
75,3.160387,1.054376,35.964603,U2-Trial2/e.bin/Result75Enc.bin,U2-Trial2/e.bin/Result75Dec.bin
76,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result76Enc.bin,U2-Trial2/e.bin/Result76Dec.bin
77,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result77Enc.bin,U2-Trial2/e.bin/Result77Dec.bin
78,0.570263,7.325253,24.660826,U2-Trial2/e.bin/Result78Enc.bin,U2-Trial2/e.bin/Result78Dec.bin
79,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result79Enc.bin,U2-Trial2/e.bin/Result79Dec.bin
80,7.325318,7.325230,100.000000,U2-Trial2/e.bin/Result80Enc.bin,U2-Trial2/e.bin/Result80Dec.bin
81,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result81Enc.bin,U2-Trial2/e.bin/Result81Dec.bin
82,7.325416,7.325406,100.000000,U2-Trial2/e.bin/Result82Enc.bin,U2-Trial2/e.bin/Result82Dec.bin
83,6.603907,5.101916,48.378036,U2-Trial2/e.bin/Result83Enc.bin,U2-Trial2/e.bin/Result83Dec.bin
84,7.277612,7.317475,99.917183,U2-Trial2/e.bin/Result84Enc.bin,U2-Trial2/e.bin/Result84Dec.bin
85,5.163121,7.325253,33.812057,U2-Trial2/e.bin/Result85Enc.bin,U2-Trial2/e.bin/Result85Dec.bin
86,3.387033,2.106199,35.508411,U2-Trial2/e.bin/Result86Enc.bin,U2-Trial2/e.bin/Result86Dec.bin
87,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result87Enc.bin,U2-Trial2/e.bin/Result87Dec.bin
88,7.325195,7.325253,100.000000,U2-Trial2/e.bin/Result88Enc.bin,U2-Trial2/e.bin/Result88Dec.bin
89,6.603829,5.101986,48.377018,U2-Trial2/e.bin/Result89Enc.bin,U2-Trial2/e.bin/Result89Dec.bin
90,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result90Enc.bin,U2-Trial2/e.bin/Result90Dec.bin
91,3.160387,1.054376,35.964603,U2-Trial2/e.bin/Result91Enc.bin,U2-Trial2/e.bin/Result91Dec.bin
92,8.816088,7.325253,67.038635,U2-Trial2/e.bin/Result92Enc.bin,U2-Trial2/e.bin/Result92Dec.bin
93,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result93Enc.bin,U2-Trial2/e.bin/Result93Dec.bin
94,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result94Enc.bin,U2-Trial2/e.bin/Result94Dec.bin
95,-0.876380,1.054376,3.743598,U2-Trial2/e.bin/Result95Enc.bin,U2-Trial2/e.bin/Result95Dec.bin
96,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result96Enc.bin,U2-Trial2/e.bin/Result96Dec.bin
97,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result97Enc.bin,U2-Trial2/e.bin/Result97Dec.bin
98,0.570263,7.325253,24.660826,U2-Trial2/e.bin/Result98Enc.bin,U2-Trial2/e.bin/Result98Dec.bin
99,7.325253,7.325253,100.000000,U2-Trial2/e.bin/Result99Enc.bin,U2-Trial2/e.bin/Result99Dec.bin
TimeDiff: 440 secs
Last best score: 0.000000
