Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
0,-2.279837,-2.279046,99.999962,U5/sqrt3.bin/Result0Enc.bin,U5/sqrt3.bin/Result0Dec.bin
1,-2.854234,-2.202059,96.822021,U5/sqrt3.bin/Result1Enc.bin,U5/sqrt3.bin/Result1Dec.bin
2,-2.279014,-2.279014,100.000000,U5/sqrt3.bin/Result2Enc.bin,U5/sqrt3.bin/Result2Dec.bin
3,-2.079199,1.226985,4.468232,U5/sqrt3.bin/Result3Enc.bin,U5/sqrt3.bin/Result3Dec.bin
4,-0.926573,-2.279014,50.636024,U5/sqrt3.bin/Result4Enc.bin,U5/sqrt3.bin/Result4Dec.bin
5,-2.664990,0.772738,13.638682,U5/sqrt3.bin/Result5Enc.bin,U5/sqrt3.bin/Result5Dec.bin
6,-2.279014,-2.279014,100.000000,U5/sqrt3.bin/Result6Enc.bin,U5/sqrt3.bin/Result6Dec.bin
7,-0.926830,-2.279014,50.637943,U5/sqrt3.bin/Result7Enc.bin,U5/sqrt3.bin/Result7Dec.bin
8,-1.794013,1.300229,14.295856,U5/sqrt3.bin/Result8Enc.bin,U5/sqrt3.bin/Result8Dec.bin
9,-2.279014,-2.279014,100.000000,U5/sqrt3.bin/Result9Enc.bin,U5/sqrt3.bin/Result9Dec.bin
10,-2.279014,-2.279014,100.000000,U5/sqrt3.bin/Result10Enc.bin,U5/sqrt3.bin/Result10Dec.bin
11,-2.279005,-2.279014,100.000000,U5/sqrt3.bin/Result11Enc.bin,U5/sqrt3.bin/Result11Dec.bin
12,-0.926573,-2.279014,50.636024,U5/sqrt3.bin/Result12Enc.bin,U5/sqrt3.bin/Result12Dec.bin
13,-2.279014,-2.279014,100.000000,U5/sqrt3.bin/Result13Enc.bin,U5/sqrt3.bin/Result13Dec.bin
14,-2.279025,-2.279014,100.000000,U5/sqrt3.bin/Result14Enc.bin,U5/sqrt3.bin/Result14Dec.bin
15,-0.926573,-2.279014,50.636024,U5/sqrt3.bin/Result15Enc.bin,U5/sqrt3.bin/Result15Dec.bin
16,-0.926573,-2.279014,50.636024,U5/sqrt3.bin/Result16Enc.bin,U5/sqrt3.bin/Result16Dec.bin
17,-1.175799,-2.279014,44.779831,U5/sqrt3.bin/Result17Enc.bin,U5/sqrt3.bin/Result17Dec.bin
18,-2.279915,-2.279114,99.999954,U5/sqrt3.bin/Result18Enc.bin,U5/sqrt3.bin/Result18Dec.bin
19,-2.279014,-2.279014,100.000000,U5/sqrt3.bin/Result19Enc.bin,U5/sqrt3.bin/Result19Dec.bin
20,-0.926573,-2.279014,50.636024,U5/sqrt3.bin/Result20Enc.bin,U5/sqrt3.bin/Result20Dec.bin
21,-2.280483,-2.279014,99.999931,U5/sqrt3.bin/Result21Enc.bin,U5/sqrt3.bin/Result21Dec.bin
22,-0.727804,-1.862173,42.141159,U5/sqrt3.bin/Result22Enc.bin,U5/sqrt3.bin/Result22Dec.bin
23,-0.423660,-2.279014,20.331612,U5/sqrt3.bin/Result23Enc.bin,U5/sqrt3.bin/Result23Dec.bin
24,-2.279014,-2.279014,100.000000,U5/sqrt3.bin/Result24Enc.bin,U5/sqrt3.bin/Result24Dec.bin
25,-1.072199,-2.279014,21.630503,U5/sqrt3.bin/Result25Enc.bin,U5/sqrt3.bin/Result25Dec.bin
26,1.833966,-2.306972,34.765903,U5/sqrt3.bin/Result26Enc.bin,U5/sqrt3.bin/Result26Dec.bin
27,-2.434247,0.772348,6.345802,U5/sqrt3.bin/Result27Enc.bin,U5/sqrt3.bin/Result27Dec.bin
28,-1.711613,-2.279014,70.068466,U5/sqrt3.bin/Result28Enc.bin,U5/sqrt3.bin/Result28Dec.bin
29,-1.175799,-2.279014,44.779831,U5/sqrt3.bin/Result29Enc.bin,U5/sqrt3.bin/Result29Dec.bin
30,-1.627235,-2.219629,43.094200,U5/sqrt3.bin/Result30Enc.bin,U5/sqrt3.bin/Result30Dec.bin
31,-3.222672,-0.299227,66.848549,U5/sqrt3.bin/Result31Enc.bin,U5/sqrt3.bin/Result31Dec.bin
32,0.294642,-2.279014,44.581985,U5/sqrt3.bin/Result32Enc.bin,U5/sqrt3.bin/Result32Dec.bin
33,-1.364351,-2.047766,63.282852,U5/sqrt3.bin/Result33Enc.bin,U5/sqrt3.bin/Result33Dec.bin
34,-2.279014,-2.279014,100.000000,U5/sqrt3.bin/Result34Enc.bin,U5/sqrt3.bin/Result34Dec.bin
35,-2.440805,-2.266696,98.483810,U5/sqrt3.bin/Result35Enc.bin,U5/sqrt3.bin/Result35Dec.bin
36,-2.279014,-2.279014,100.000000,U5/sqrt3.bin/Result36Enc.bin,U5/sqrt3.bin/Result36Dec.bin
37,0.039558,-2.279014,15.241536,U5/sqrt3.bin/Result37Enc.bin,U5/sqrt3.bin/Result37Dec.bin
38,-2.102906,-3.114031,47.860100,U5/sqrt3.bin/Result38Enc.bin,U5/sqrt3.bin/Result38Dec.bin
39,-0.868630,-2.279014,47.238750,U5/sqrt3.bin/Result39Enc.bin,U5/sqrt3.bin/Result39Dec.bin
40,-0.926573,-2.279014,50.636024,U5/sqrt3.bin/Result40Enc.bin,U5/sqrt3.bin/Result40Dec.bin
41,-0.577197,-2.279014,29.550631,U5/sqrt3.bin/Result41Enc.bin,U5/sqrt3.bin/Result41Dec.bin
42,-0.423660,-2.279014,20.331612,U5/sqrt3.bin/Result42Enc.bin,U5/sqrt3.bin/Result42Dec.bin
43,-1.664709,-2.279014,64.444649,U5/sqrt3.bin/Result43Enc.bin,U5/sqrt3.bin/Result43Dec.bin
44,-2.573385,0.772728,11.477533,U5/sqrt3.bin/Result44Enc.bin,U5/sqrt3.bin/Result44Dec.bin
45,-1.232492,-0.005688,14.965911,U5/sqrt3.bin/Result45Enc.bin,U5/sqrt3.bin/Result45Dec.bin
46,-1.175799,-2.279014,44.779831,U5/sqrt3.bin/Result46Enc.bin,U5/sqrt3.bin/Result46Dec.bin
47,-3.172168,1.226985,10.685432,U5/sqrt3.bin/Result47Enc.bin,U5/sqrt3.bin/Result47Dec.bin
48,-2.302559,0.463590,15.671094,U5/sqrt3.bin/Result48Enc.bin,U5/sqrt3.bin/Result48Dec.bin
49,-1.057465,-2.231826,19.699894,U5/sqrt3.bin/Result49Enc.bin,U5/sqrt3.bin/Result49Dec.bin
50,-2.279966,-2.279114,99.999954,U5/sqrt3.bin/Result50Enc.bin,U5/sqrt3.bin/Result50Dec.bin
51,-0.926573,-2.279014,50.636024,U5/sqrt3.bin/Result51Enc.bin,U5/sqrt3.bin/Result51Dec.bin
52,-2.279915,-2.279114,99.999954,U5/sqrt3.bin/Result52Enc.bin,U5/sqrt3.bin/Result52Dec.bin
53,-1.363511,-3.114015,13.790387,U5/sqrt3.bin/Result53Enc.bin,U5/sqrt3.bin/Result53Dec.bin
54,-0.703627,-2.335876,50.587433,U5/sqrt3.bin/Result54Enc.bin,U5/sqrt3.bin/Result54Dec.bin
55,-1.557105,1.661176,8.553793,U5/sqrt3.bin/Result55Enc.bin,U5/sqrt3.bin/Result55Dec.bin
56,-2.279014,-2.279014,100.000000,U5/sqrt3.bin/Result56Enc.bin,U5/sqrt3.bin/Result56Dec.bin
57,-1.600816,-1.338518,61.961811,U5/sqrt3.bin/Result57Enc.bin,U5/sqrt3.bin/Result57Dec.bin
58,-0.424023,-2.279114,20.331720,U5/sqrt3.bin/Result58Enc.bin,U5/sqrt3.bin/Result58Dec.bin
59,-0.423810,-2.279014,20.333048,U5/sqrt3.bin/Result59Enc.bin,U5/sqrt3.bin/Result59Dec.bin
60,-0.874216,-2.279014,50.459778,U5/sqrt3.bin/Result60Enc.bin,U5/sqrt3.bin/Result60Dec.bin
61,-2.661240,0.772332,13.627954,U5/sqrt3.bin/Result61Enc.bin,U5/sqrt3.bin/Result61Dec.bin
62,-3.054385,1.226985,21.160423,U5/sqrt3.bin/Result62Enc.bin,U5/sqrt3.bin/Result62Dec.bin
63,-1.643870,-3.543725,46.960106,U5/sqrt3.bin/Result63Enc.bin,U5/sqrt3.bin/Result63Dec.bin
64,-2.279010,-2.279014,100.000000,U5/sqrt3.bin/Result64Enc.bin,U5/sqrt3.bin/Result64Dec.bin
65,-2.279093,-2.279014,100.000000,U5/sqrt3.bin/Result65Enc.bin,U5/sqrt3.bin/Result65Dec.bin
66,-2.368841,-2.277447,99.797020,U5/sqrt3.bin/Result66Enc.bin,U5/sqrt3.bin/Result66Dec.bin
67,-1.052773,-2.314451,73.773949,U5/sqrt3.bin/Result67Enc.bin,U5/sqrt3.bin/Result67Dec.bin
68,-1.154820,-0.923782,61.855228,U5/sqrt3.bin/Result68Enc.bin,U5/sqrt3.bin/Result68Dec.bin
69,-1.798228,-2.314451,21.556484,U5/sqrt3.bin/Result69Enc.bin,U5/sqrt3.bin/Result69Dec.bin
70,-0.616630,-1.654545,5.999838,U5/sqrt3.bin/Result70Enc.bin,U5/sqrt3.bin/Result70Dec.bin
71,-0.348460,-0.474875,41.657593,U5/sqrt3.bin/Result71Enc.bin,U5/sqrt3.bin/Result71Dec.bin
72,-1.827429,0.772281,9.430622,U5/sqrt3.bin/Result72Enc.bin,U5/sqrt3.bin/Result72Dec.bin
73,-0.866881,-2.279014,31.659626,U5/sqrt3.bin/Result73Enc.bin,U5/sqrt3.bin/Result73Dec.bin
74,-0.926549,-2.279013,50.635822,U5/sqrt3.bin/Result74Enc.bin,U5/sqrt3.bin/Result74Dec.bin
75,-0.865042,-2.279014,31.643942,U5/sqrt3.bin/Result75Enc.bin,U5/sqrt3.bin/Result75Dec.bin
76,-1.402188,-4.141112,50.637978,U5/sqrt3.bin/Result76Enc.bin,U5/sqrt3.bin/Result76Dec.bin
77,-1.951396,-2.279014,37.811321,U5/sqrt3.bin/Result77Enc.bin,U5/sqrt3.bin/Result77Dec.bin
78,-0.313057,-2.219687,31.659138,U5/sqrt3.bin/Result78Enc.bin,U5/sqrt3.bin/Result78Dec.bin
79,-2.279014,-2.279014,100.000000,U5/sqrt3.bin/Result79Enc.bin,U5/sqrt3.bin/Result79Dec.bin
80,-3.734008,-2.279014,65.936813,U5/sqrt3.bin/Result80Enc.bin,U5/sqrt3.bin/Result80Dec.bin
81,0.016298,0.772587,5.274111,U5/sqrt3.bin/Result81Enc.bin,U5/sqrt3.bin/Result81Dec.bin
82,-0.926573,-2.279014,50.636024,U5/sqrt3.bin/Result82Enc.bin,U5/sqrt3.bin/Result82Dec.bin
83,-2.119837,1.300229,69.396622,U5/sqrt3.bin/Result83Enc.bin,U5/sqrt3.bin/Result83Dec.bin
84,10.697087,-1.339650,12.136788,U5/sqrt3.bin/Result84Enc.bin,U5/sqrt3.bin/Result84Dec.bin
85,-2.278651,-2.279070,99.999893,U5/sqrt3.bin/Result85Enc.bin,U5/sqrt3.bin/Result85Dec.bin
86,-2.660900,-0.774446,12.186012,U5/sqrt3.bin/Result86Enc.bin,U5/sqrt3.bin/Result86Dec.bin
87,-0.962461,-2.279114,28.164070,U5/sqrt3.bin/Result87Enc.bin,U5/sqrt3.bin/Result87Dec.bin
88,-2.279014,-2.279014,100.000000,U5/sqrt3.bin/Result88Enc.bin,U5/sqrt3.bin/Result88Dec.bin
89,-1.121774,-1.206828,14.901235,U5/sqrt3.bin/Result89Enc.bin,U5/sqrt3.bin/Result89Dec.bin
90,-2.278966,-2.279014,100.000000,U5/sqrt3.bin/Result90Enc.bin,U5/sqrt3.bin/Result90Dec.bin
91,2.096732,-3.114015,20.392931,U5/sqrt3.bin/Result91Enc.bin,U5/sqrt3.bin/Result91Dec.bin
92,-1.012587,-0.005594,9.081178,U5/sqrt3.bin/Result92Enc.bin,U5/sqrt3.bin/Result92Dec.bin
93,-0.926573,-2.279014,50.636024,U5/sqrt3.bin/Result93Enc.bin,U5/sqrt3.bin/Result93Dec.bin
94,1.484432,-2.335986,26.792658,U5/sqrt3.bin/Result94Enc.bin,U5/sqrt3.bin/Result94Dec.bin
95,-0.766463,-1.339625,17.892021,U5/sqrt3.bin/Result95Enc.bin,U5/sqrt3.bin/Result95Dec.bin
96,-1.882087,-2.105380,32.894115,U5/sqrt3.bin/Result96Enc.bin,U5/sqrt3.bin/Result96Dec.bin
97,-0.926737,-2.278998,50.636475,U5/sqrt3.bin/Result97Enc.bin,U5/sqrt3.bin/Result97Dec.bin
98,2.977144,-2.310532,12.079521,U5/sqrt3.bin/Result98Enc.bin,U5/sqrt3.bin/Result98Dec.bin
99,0.261198,-2.279014,6.116141,U5/sqrt3.bin/Result99Enc.bin,U5/sqrt3.bin/Result99Dec.bin
-----------
Number,AES-Alice Bob(%),AES-Alice Original(%),AES-Bob Original(%),AES Name,AES-Clear Name
0,1.100070,-0.026729,0.000217,U5/sqrt3.bin/ResultAESSections.bin,U5/sqrt3.bin/ResultAESClearSections.bin
TimeDiff: 328 secs
Last best score: 0.000000
