File,Frequency,BlockFrequency,CumulativeSums,CumulativeSums,Runs,LongestRun,Rank,FFT,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,NonOverlappingTemplate,OverlappingTemplate,Universal,ApproximateEntropy,RandomExcursions,RandomExcursions,RandomExcursions,RandomExcursions,RandomExcursions,RandomExcursions,RandomExcursions,RandomExcursions,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,RandomExcursionsVariant,Serial,Serial,LinearComplexity
e.bin-Result0Dec,0.939419,0.272448,0.568331,0.636556,0.779482,0.075722,0.040644,0.086157,0.080353,0.466677,0.392493,0.388019,0.102797,0.948114,0.517727,0.153446,0.746562,0.868687,0.813564,0.902370,0.936982,0.288822,0.529162,0.279658,0.965743,0.482731,0.529617,0.665417,0.835214,0.403122,0.925131,0.615034,0.862251,0.553228,0.296827,0.425913,0.216905,0.135507,0.735081,0.704243,0.640745,0.890558,0.686120,0.878769,0.834305,0.724901,0.016011,0.137281,0.163322,0.965278,0.584297,0.794759,0.742441,0.528480,0.763130,0.133454,0.564577,0.877247,0.034695,0.670748,0.817966,0.539660,0.788991,0.053283,0.248334,0.940001,0.628057,0.069069,0.060510,0.801232,0.210493,0.265984,0.609598,0.336057,0.105293,0.720485,0.985740,0.243211,0.409202,0.021611,0.081117,0.752719,0.080353,0.144307,0.981456,0.396115,0.631257,0.795193,0.672406,0.111897,0.864878,0.758503,0.484592,0.697314,0.670867,0.008147,0.160170,0.201101,0.443004,0.487225,0.266731,0.817130,0.317962,0.620595,0.576108,0.313736,0.839431,0.324375,0.955424,0.198007,0.045867,0.530982,0.639559,0.539774,0.984742,0.405010,0.911163,0.264868,0.233549,0.220169,0.974321,0.998689,0.486895,0.181897,0.955908,0.131345,0.580784,0.684821,0.939493,0.357321,0.100220,0.724204,0.177259,0.493835,0.381462,0.694372,0.449627,0.972771,0.686120,0.293285,0.978083,0.989383,0.153925,0.020134,0.329832,0.104432,0.571558,0.942755,0.495383,0.187200,0.438515,0.927739,0.151022,0.253467,0.403718,0.752719,0.251071,0.523517,0.594424,0.836343,0.002770,0.388802,0.654193,0.311247,0.496700,0.327005,0.300877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
e.bin-Result0Enc,0.594726,0.212148,0.459642,0.919797,0.099411,0.635187,0.067131,0.317188,0.593569,0.443947,0.624621,0.339510,0.598982,0.419791,0.765716,0.725597,0.957340,0.822023,0.247909,0.429507,0.495272,0.234697,0.153398,0.839131,0.624740,0.832280,0.403718,0.086303,0.639559,0.889446,0.526663,0.158885,0.396803,0.086014,0.266731,0.748960,0.779537,0.942384,0.638728,0.867762,0.442167,0.590749,0.441435,0.735773,0.470990,0.106579,0.536571,0.779095,0.284173,0.944228,0.667076,0.221136,0.291127,0.409101,0.283079,0.961624,0.932477,0.066688,0.074189,0.735542,0.830347,0.902289,0.943862,0.227804,0.409001,0.589457,0.841524,0.941199,0.873634,0.643948,0.095491,0.849111,0.356585,0.471531,0.068691,0.611133,0.167141,0.096734,0.420096,0.055983,0.702014,0.863380,0.593569,0.742670,0.140313,0.826048,0.652847,0.586055,0.602517,0.914157,0.066505,0.805512,0.060995,0.028938,0.526890,0.499374,0.312308,0.185232,0.832990,0.288505,0.243211,0.002367,0.640982,0.461742,0.343883,0.747362,0.893021,0.496822,0.850183,0.453435,0.401438,0.725597,0.167707,0.011735,0.144398,0.575641,0.002177,0.648220,0.402428,0.978611,0.504047,0.851058,0.265389,0.223081,0.511765,0.108835,0.711504,0.145127,0.613024,0.510644,0.296019,0.355027,0.510083,0.691781,0.016182,0.432085,0.505609,0.052798,0.172349,0.216651,0.746562,0.503490,0.524508,0.410203,0.076732,0.596392,0.148631,0.977149,0.509635,0.989584,0.722694,0.600043,0.104570,0.276652,0.317537,0.863380,0.072511,0.555554,0.735208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
e.bin-Result10Dec,0.953749,0.211072,0.669886,0.724265,0.797953,0.132772,0.306156,0.044465,0.091265,0.237896,0.292004,0.426938,0.027863,0.626043,0.709515,0.199073,0.943740,0.627465,0.598394,0.811139,0.975703,0.410203,0.561211,0.479783,0.974710,0.930574,0.142096,0.752036,0.846073,0.432602,0.863380,0.810293,0.844101,0.543328,0.275808,0.533603,0.072067,0.344960,0.534288,0.876708,0.614679,0.934418,0.904545,0.754650,0.608889,0.943740,0.040973,0.178233,0.342273,0.836322,0.742555,0.518178,0.975438,0.265389,0.949683,0.028874,0.867298,0.931800,0.071380,0.697549,0.960577,0.460245,0.721299,0.063939,0.126846,0.992579,0.791282,0.439974,0.265091,0.890644,0.481420,0.151542,0.894032,0.642050,0.273137,0.357413,0.900581,0.094922,0.396213,0.085985,0.349924,0.511878,0.091265,0.183114,0.815245,0.337648,0.691781,0.922982,0.503490,0.480983,0.914233,0.258828,0.186298,0.409702,0.786255,0.018480,0.154454,0.454920,0.352925,0.203507,0.382038,0.760875,0.329136,0.165860,0.530982,0.373554,0.745533,0.406305,0.942693,0.511990,0.060405,0.374217,0.603107,0.311387,0.995332,0.065775,0.881346,0.256282,0.362494,0.467646,0.909373,0.996444,0.366967,0.306892,0.871353,0.012271,0.763805,0.714191,0.997956,0.619530,0.128317,0.734159,0.175003,0.531893,0.511429,0.576925,0.120250,0.999446,0.239474,0.436123,0.765042,0.974164,0.061677,0.029013,0.481529,0.056317,0.565158,0.961871,0.893864,0.405807,0.423663,0.938854,0.238856,0.244606,0.366593,0.511878,0.481770,0.369168,0.469850,0.008307,0.986782,0.988953,0.640257,0.337202,0.990935,0.769945,0.460134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
e.bin-Result10Enc,0.632650,0.166236,0.559626,0.958638,0.366116,0.758705,0.360718,0.419353,0.303921,0.519080,0.673353,0.452269,0.427759,0.712322,0.646440,0.748390,0.920142,0.797356,0.517614,0.323859,0.325669,0.069952,0.080136,0.880548,0.657710,0.702366,0.734043,0.069760,0.760424,0.947762,0.213554,0.069928,0.735542,0.311554,0.145218,0.439035,0.865811,0.994415,0.843607,0.437578,0.597099,0.886514,0.810716,0.355210,0.512663,0.076316,0.622608,0.893696,0.356769,0.844793,0.169572,0.129595,0.520209,0.149377,0.507621,0.670867,0.541608,0.374786,0.189698,0.220814,0.760311,0.950657,0.749303,0.515474,0.246640,0.674655,0.859414,0.914462,0.819738,0.809975,0.207590,0.690602,0.136457,0.738881,0.081860,0.738076,0.517727,0.463241,0.199192,0.035291,0.835012,0.765716,0.303921,0.627820,0.519871,0.867206,0.552420,0.770756,0.629005,0.789319,0.044627,0.909842,0.357781,0.020864,0.493945,0.310551,0.261319,0.274890,0.583242,0.489424,0.438410,0.008677,0.620240,0.289774,0.345499,0.700252,0.989473,0.645847,0.624503,0.421012,0.732543,0.843904,0.274356,0.028224,0.208328,0.427554,0.002072,0.678441,0.355851,0.854828,0.614798,0.979474,0.305569,0.116800,0.549768,0.108551,0.669801,0.217096,0.724553,0.501152,0.658659,0.291525,0.582891,0.699077,0.011899,0.573657,0.594275,0.035716,0.105709,0.142320,0.656287,0.631969,0.588870,0.617636,0.015402,0.639559,0.367342,0.937307,0.602046,0.999697,0.454283,0.878858,0.421623,0.326447,0.759520,0.765716,0.034937,0.902055,0.858425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
e.bin-Result11Dec,0.000000,0.176945,0.000000,0.000000,0.000000,0.469295,0.460003,0.000003,0.136977,0.164434,0.112115,0.225893,0.001827,0.565158,0.484045,0.172824,0.975438,0.446362,0.469047,0.956335,0.896791,0.403222,0.544247,0.264200,0.990022,0.718389,0.152587,0.575524,0.817339,0.296907,0.769303,0.924704,0.773767,0.666365,0.197239,0.512551,0.061378,0.154406,0.521792,0.456302,0.421521,0.808491,0.786693,0.571208,0.580667,0.891665,0.014980,0.265984,0.288505,0.493282,0.694019,0.336763,0.987783,0.248758,0.952574,0.017239,0.880105,0.885906,0.061101,0.234224,0.986409,0.502599,0.355027,0.054093,0.127989,0.970108,0.565042,0.723972,0.274509,0.940507,0.500262,0.132143,0.956971,0.641220,0.038586,0.049377,0.722694,0.027143,0.378783,0.064717,0.355118,0.020802,0.136977,0.097378,0.998344,0.248122,0.742670,0.901152,0.400251,0.228069,0.596392,0.122008,0.269355,0.322914,0.538058,0.027123,0.032343,0.343704,0.416952,0.540003,0.326447,0.874269,0.521000,0.259193,0.393763,0.166218,0.488653,0.359994,0.966434,0.856554,0.087645,0.320175,0.806258,0.578094,0.950771,0.020708,0.725945,0.321970,0.260438,0.291845,0.900172,0.998962,0.420706,0.175752,0.526209,0.072934,0.776435,0.741064,0.986382,0.336587,0.157853,0.567134,0.088501,0.334383,0.392786,0.371193,0.077334,0.998948,0.577393,0.324031,0.750328,0.937566,0.072561,0.016047,0.542410,0.006224,0.641694,0.902370,0.936982,0.258609,0.437578,0.524848,0.185848,0.014141,0.168430,0.020802,0.137187,0.234587,0.230521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
e.bin-Result11Enc,0.636927,0.167164,0.564840,0.958638,0.363996,0.758705,0.360718,0.424658,0.303921,0.519080,0.673353,0.452269,0.427759,0.712322,0.646440,0.748390,0.920142,0.797356,0.517614,0.323859,0.325669,0.069952,0.080136,0.883109,0.657710,0.702366,0.734043,0.069760,0.760424,0.947762,0.213554,0.069928,0.735542,0.311554,0.145218,0.439035,0.865811,0.994415,0.844891,0.426323,0.597099,0.886514,0.810716,0.355210,0.512663,0.076316,0.622608,0.893696,0.356769,0.844793,0.169572,0.129595,0.520209,0.149377,0.507621,0.670867,0.541608,0.374786,0.189698,0.220814,0.760311,0.951846,0.749303,0.515474,0.246640,0.674655,0.859414,0.914462,0.819738,0.809975,0.207590,0.690602,0.136457,0.738881,0.081860,0.738076,0.517727,0.463241,0.199192,0.035291,0.835012,0.765716,0.303921,0.627820,0.515924,0.867206,0.552420,0.770756,0.629005,0.789319,0.047694,0.909842,0.357781,0.020864,0.493945,0.310551,0.261319,0.274890,0.583242,0.489424,0.438410,0.008677,0.620240,0.289774,0.345499,0.700252,0.989473,0.645847,0.624503,0.432188,0.732543,0.843904,0.274356,0.028224,0.208328,0.427554,0.002072,0.678441,0.355851,0.854828,0.614798,0.979474,0.305569,0.116800,0.549768,0.108551,0.669801,0.217096,0.724553,0.501152,0.671577,0.291525,0.582891,0.699077,0.011899,0.573657,0.594275,0.035716,0.105709,0.142320,0.656287,0.631969,0.583828,0.617636,0.015402,0.639559,0.367342,0.937307,0.602046,0.999722,0.454283,0.878858,0.421623,0.326447,0.759520,0.765716,0.034937,0.894317,0.855529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
e.bin-Result12Dec,0.000000,0.000000,0.000000,0.000000,0.000000,0.001413,0.133441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010257,0.000001,0.069259,0.057510,0.008259,0.147193,0.199846,0.030019,0.001719,0.000225,0.000484,0.000137,0.000000,0.000000,0.000089,0.000399,0.000000,0.000000,0.000000,0.000028,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039613,0.000000,0.000003,0.468939,0.014217,0.000000,0.000000,0.000000,0.000000,0.001749,0.000000,0.000000,0.000000,0.000000,0.000000,0.001635,0.000000,0.046474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.000000,0.000001,0.000000,0.000000,0.000006,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.507844,0.000000,0.000000,0.000298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000186,0.000000,0.000000,0.215129,0.000000,0.000000,0.000000,0.000107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057530,0.000000,0.000000,0.000000,0.001828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
e.bin-Result12Enc,0.632650,0.166236,0.559626,0.958638,0.366116,0.758705,0.360718,0.419353,0.303921,0.519080,0.673353,0.452269,0.427759,0.712322,0.646440,0.748390,0.920142,0.797356,0.517614,0.323859,0.325669,0.069952,0.080136,0.880548,0.657710,0.702366,0.734043,0.069760,0.760424,0.947762,0.213554,0.069928,0.735542,0.311554,0.145218,0.439035,0.865811,0.994415,0.843607,0.437578,0.597099,0.886514,0.810716,0.355210,0.512663,0.076316,0.622608,0.893696,0.356769,0.844793,0.169572,0.129595,0.520209,0.149377,0.507621,0.670867,0.541608,0.374786,0.189698,0.220814,0.760311,0.950657,0.749303,0.515474,0.246640,0.674655,0.859414,0.914462,0.819738,0.809975,0.207590,0.690602,0.136457,0.738881,0.081860,0.738076,0.517727,0.463241,0.199192,0.035291,0.835012,0.765716,0.303921,0.627820,0.519871,0.867206,0.552420,0.770756,0.629005,0.789319,0.044627,0.909842,0.357781,0.020864,0.493945,0.310551,0.261319,0.274890,0.583242,0.489424,0.438410,0.008677,0.620240,0.289774,0.345499,0.700252,0.989473,0.645847,0.624503,0.421012,0.732543,0.843904,0.274356,0.028224,0.208328,0.427554,0.002072,0.678441,0.355851,0.854828,0.614798,0.979474,0.305569,0.116800,0.549768,0.108551,0.669801,0.217096,0.724553,0.501152,0.658659,0.291525,0.582891,0.699077,0.011899,0.573657,0.594275,0.035716,0.105709,0.142320,0.656287,0.631969,0.588870,0.617636,0.015402,0.639559,0.367342,0.937307,0.602046,0.999697,0.454283,0.878858,0.421623,0.326447,0.759520,0.765716,0.034937,0.902055,0.858425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
e.bin-Result13Dec,0.953749,0.211072,0.669886,0.724265,0.797953,0.132772,0.306156,0.044465,0.091265,0.237896,0.292004,0.426938,0.027863,0.626043,0.709515,0.199073,0.943740,0.627465,0.598394,0.811139,0.975703,0.410203,0.561211,0.479783,0.974710,0.930574,0.142096,0.752036,0.846073,0.432602,0.863380,0.810293,0.844101,0.543328,0.275808,0.533603,0.072067,0.344960,0.534288,0.876708,0.614679,0.934418,0.904545,0.754650,0.608889,0.943740,0.040973,0.178233,0.342273,0.836322,0.742555,0.518178,0.975438,0.265389,0.949683,0.028874,0.867298,0.931800,0.071380,0.697549,0.960577,0.460245,0.721299,0.063939,0.126846,0.992579,0.791282,0.439974,0.265091,0.890644,0.481420,0.151542,0.894032,0.642050,0.273137,0.357413,0.900581,0.094922,0.396213,0.085985,0.349924,0.511878,0.091265,0.183114,0.815245,0.337648,0.691781,0.922982,0.503490,0.480983,0.914233,0.258828,0.186298,0.409702,0.786255,0.018480,0.154454,0.454920,0.352925,0.203507,0.382038,0.760875,0.329136,0.165860,0.530982,0.373554,0.745533,0.406305,0.942693,0.511990,0.060405,0.374217,0.603107,0.311387,0.995332,0.065775,0.881346,0.256282,0.362494,0.467646,0.909373,0.996444,0.366967,0.306892,0.871353,0.012271,0.763805,0.714191,0.997956,0.619530,0.128317,0.734159,0.175003,0.531893,0.511429,0.576925,0.120250,0.999446,0.239474,0.436123,0.765042,0.974164,0.061677,0.029013,0.481529,0.056317,0.565158,0.961871,0.893864,0.405807,0.423663,0.938854,0.238856,0.244606,0.366593,0.511878,0.481770,0.369168,0.469850,0.008307,0.986782,0.988953,0.640257,0.337202,0.990935,0.769945,0.460134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
e.bin-Result13Enc,0.632650,0.166236,0.559626,0.958638,0.366116,0.758705,0.360718,0.419353,0.303921,0.519080,0.673353,0.452269,0.427759,0.712322,0.646440,0.748390,0.920142,0.797356,0.517614,0.323859,0.325669,0.069952,0.080136,0.880548,0.657710,0.702366,0.734043,0.069760,0.760424,0.947762,0.213554,0.069928,0.735542,0.311554,0.145218,0.439035,0.865811,0.994415,0.843607,0.437578,0.597099,0.886514,0.810716,0.355210,0.512663,0.076316,0.622608,0.893696,0.356769,0.844793,0.169572,0.129595,0.520209,0.149377,0.507621,0.670867,0.541608,0.374786,0.189698,0.220814,0.760311,0.950657,0.749303,0.515474,0.246640,0.674655,0.859414,0.914462,0.819738,0.809975,0.207590,0.690602,0.136457,0.738881,0.081860,0.738076,0.517727,0.463241,0.199192,0.035291,0.835012,0.765716,0.303921,0.627820,0.519871,0.867206,0.552420,0.770756,0.629005,0.789319,0.044627,0.909842,0.357781,0.020864,0.493945,0.310551,0.261319,0.274890,0.583242,0.489424,0.438410,0.008677,0.620240,0.289774,0.345499,0.700252,0.989473,0.645847,0.624503,0.421012,0.732543,0.843904,0.274356,0.028224,0.208328,0.427554,0.002072,0.678441,0.355851,0.854828,0.614798,0.979474,0.305569,0.116800,0.549768,0.108551,0.669801,0.217096,0.724553,0.501152,0.658659,0.291525,0.582891,0.699077,0.011899,0.573657,0.594275,0.035716,0.105709,0.142320,0.656287,0.631969,0.588870,0.617636,0.015402,0.639559,0.367342,0.937307,0.602046,0.999697,0.454283,0.878858,0.421623,0.326447,0.759520,0.765716,0.034937,0.902055,0.858425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
