Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
55,-0.455573,-1.127856,9.290059,U5/pi.bin/Result55Enc.bin,U5/pi.bin/Result55Dec.bin
56,-0.021954,-0.021954,100.000000,U5/pi.bin/Result56Enc.bin,U5/pi.bin/Result56Dec.bin
57,0.544718,0.149488,62.488907,U5/pi.bin/Result57Enc.bin,U5/pi.bin/Result57Dec.bin
58,-0.829940,-0.022055,27.751415,U5/pi.bin/Result58Enc.bin,U5/pi.bin/Result58Dec.bin
59,-0.830224,-0.021954,27.752775,U5/pi.bin/Result59Enc.bin,U5/pi.bin/Result59Dec.bin
60,-0.226965,-0.021954,55.597771,U5/pi.bin/Result60Enc.bin,U5/pi.bin/Result60Dec.bin
61,-0.527238,-1.238289,12.103534,U5/pi.bin/Result61Enc.bin,U5/pi.bin/Result61Dec.bin
62,0.626050,0.858315,18.419230,U5/pi.bin/Result62Enc.bin,U5/pi.bin/Result62Dec.bin
63,1.947906,2.874044,41.732170,U5/pi.bin/Result63Enc.bin,U5/pi.bin/Result63Dec.bin
64,-0.021965,-0.021954,100.000000,U5/pi.bin/Result64Enc.bin,U5/pi.bin/Result64Dec.bin
65,-0.021756,-0.021954,100.000000,U5/pi.bin/Result65Enc.bin,U5/pi.bin/Result65Dec.bin
66,-0.066896,-0.024094,99.946342,U5/pi.bin/Result66Enc.bin,U5/pi.bin/Result66Dec.bin
67,-0.549467,1.818847,67.873398,U5/pi.bin/Result67Enc.bin,U5/pi.bin/Result67Dec.bin
68,0.806203,2.617677,61.367519,U5/pi.bin/Result68Enc.bin,U5/pi.bin/Result68Dec.bin
69,-2.031057,1.818847,21.855116,U5/pi.bin/Result69Enc.bin,U5/pi.bin/Result69Dec.bin
70,-0.960630,-2.412748,8.316668,U5/pi.bin/Result70Enc.bin,U5/pi.bin/Result70Dec.bin
71,2.476057,1.569443,45.115776,U5/pi.bin/Result71Enc.bin,U5/pi.bin/Result71Dec.bin
72,-0.912642,-1.238575,11.593950,U5/pi.bin/Result72Enc.bin,U5/pi.bin/Result72Dec.bin
73,-0.464184,-0.021954,32.310692,U5/pi.bin/Result73Enc.bin,U5/pi.bin/Result73Dec.bin
74,-0.238441,-0.021954,55.664230,U5/pi.bin/Result74Enc.bin,U5/pi.bin/Result74Dec.bin
75,-0.464759,-0.021954,32.318203,U5/pi.bin/Result75Enc.bin,U5/pi.bin/Result75Dec.bin
76,-0.293624,-2.520266,55.666195,U5/pi.bin/Result76Enc.bin,U5/pi.bin/Result76Dec.bin
77,-0.791919,-0.021954,42.425652,U5/pi.bin/Result77Enc.bin,U5/pi.bin/Result77Dec.bin
78,0.175227,0.156577,32.293789,U5/pi.bin/Result78Enc.bin,U5/pi.bin/Result78Dec.bin
79,-0.021954,-0.021954,100.000000,U5/pi.bin/Result79Enc.bin,U5/pi.bin/Result79Dec.bin
80,3.138196,-0.021954,70.522614,U5/pi.bin/Result80Enc.bin,U5/pi.bin/Result80Dec.bin
81,0.916704,-1.238678,2.614053,U5/pi.bin/Result81Enc.bin,U5/pi.bin/Result81Dec.bin
82,-0.238485,-0.021954,55.664433,U5/pi.bin/Result82Enc.bin,U5/pi.bin/Result82Dec.bin
83,-3.052539,-0.452757,68.966545,U5/pi.bin/Result83Enc.bin,U5/pi.bin/Result83Dec.bin
84,12.027889,1.240453,8.446705,U5/pi.bin/Result84Enc.bin,U5/pi.bin/Result84Dec.bin
85,-0.027845,-0.022187,99.998833,U5/pi.bin/Result85Enc.bin,U5/pi.bin/Result85Dec.bin
86,-0.759451,-0.324183,15.185102,U5/pi.bin/Result86Enc.bin,U5/pi.bin/Result86Dec.bin
87,-1.111168,-0.022055,30.259266,U5/pi.bin/Result87Enc.bin,U5/pi.bin/Result87Dec.bin
88,-0.021954,-0.021954,100.000000,U5/pi.bin/Result88Enc.bin,U5/pi.bin/Result88Dec.bin
89,-0.944410,-0.385843,17.701929,U5/pi.bin/Result89Enc.bin,U5/pi.bin/Result89Dec.bin
90,-0.021979,-0.021954,100.000000,U5/pi.bin/Result90Enc.bin,U5/pi.bin/Result90Dec.bin
91,4.522611,-2.141137,17.195412,U5/pi.bin/Result91Enc.bin,U5/pi.bin/Result91Dec.bin
92,1.039405,-1.340411,6.556976,U5/pi.bin/Result92Enc.bin,U5/pi.bin/Result92Dec.bin
93,-0.238485,-0.021954,55.664433,U5/pi.bin/Result93Enc.bin,U5/pi.bin/Result93Dec.bin
94,-0.645212,0.109195,36.221973,U5/pi.bin/Result94Enc.bin,U5/pi.bin/Result94Dec.bin
95,-0.713531,1.241254,17.733215,U5/pi.bin/Result95Enc.bin,U5/pi.bin/Result95Dec.bin
96,-0.582436,-0.813830,32.982475,U5/pi.bin/Result96Enc.bin,U5/pi.bin/Result96Dec.bin
97,-0.238476,-0.021979,55.663498,U5/pi.bin/Result97Enc.bin,U5/pi.bin/Result97Dec.bin
98,1.549470,1.849803,16.079287,U5/pi.bin/Result98Enc.bin,U5/pi.bin/Result98Dec.bin
99,-1.682865,-0.021954,10.946545,U5/pi.bin/Result99Enc.bin,U5/pi.bin/Result99Dec.bin
-----------
Number,AES-Alice Bob(%),AES-Alice Original(%),AES-Bob Original(%),AES Name,AES-Clear Name
0,2.891954,0.023977,-0.018345,U5/pi.bin/ResultAESSections.bin,U5/pi.bin/ResultAESClearSections.bin
TimeDiff: 317 secs
Last best score: 0.000000
