Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
0,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result0Enc.bin,U4/sqrt3.bin/Result0Dec.bin
1,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result1Enc.bin,U4/sqrt3.bin/Result1Dec.bin
2,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result2Enc.bin,U4/sqrt3.bin/Result2Dec.bin
3,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result3Enc.bin,U4/sqrt3.bin/Result3Dec.bin
4,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result4Enc.bin,U4/sqrt3.bin/Result4Dec.bin
5,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result5Enc.bin,U4/sqrt3.bin/Result5Dec.bin
6,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result6Enc.bin,U4/sqrt3.bin/Result6Dec.bin
7,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result7Enc.bin,U4/sqrt3.bin/Result7Dec.bin
8,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result8Enc.bin,U4/sqrt3.bin/Result8Dec.bin
9,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result9Enc.bin,U4/sqrt3.bin/Result9Dec.bin
10,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result10Enc.bin,U4/sqrt3.bin/Result10Dec.bin
11,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result11Enc.bin,U4/sqrt3.bin/Result11Dec.bin
12,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result12Enc.bin,U4/sqrt3.bin/Result12Dec.bin
13,-1.798444,-1.798446,100.000000,U4/sqrt3.bin/Result13Enc.bin,U4/sqrt3.bin/Result13Dec.bin
14,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result14Enc.bin,U4/sqrt3.bin/Result14Dec.bin
15,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result15Enc.bin,U4/sqrt3.bin/Result15Dec.bin
16,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result16Enc.bin,U4/sqrt3.bin/Result16Dec.bin
17,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result17Enc.bin,U4/sqrt3.bin/Result17Dec.bin
18,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result18Enc.bin,U4/sqrt3.bin/Result18Dec.bin
19,-1.798444,-1.798446,100.000000,U4/sqrt3.bin/Result19Enc.bin,U4/sqrt3.bin/Result19Dec.bin
20,-1.906148,-1.261842,59.794987,U4/sqrt3.bin/Result20Enc.bin,U4/sqrt3.bin/Result20Dec.bin
21,13.098253,0.695810,42.647163,U4/sqrt3.bin/Result21Enc.bin,U4/sqrt3.bin/Result21Dec.bin
22,-2.051759,-2.402506,55.728668,U4/sqrt3.bin/Result22Enc.bin,U4/sqrt3.bin/Result22Dec.bin
23,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result23Enc.bin,U4/sqrt3.bin/Result23Dec.bin
24,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result24Enc.bin,U4/sqrt3.bin/Result24Dec.bin
25,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result25Enc.bin,U4/sqrt3.bin/Result25Dec.bin
26,-0.586374,-1.798446,38.147232,U4/sqrt3.bin/Result26Enc.bin,U4/sqrt3.bin/Result26Dec.bin
27,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result27Enc.bin,U4/sqrt3.bin/Result27Dec.bin
28,-1.798402,-1.798420,99.999985,U4/sqrt3.bin/Result28Enc.bin,U4/sqrt3.bin/Result28Dec.bin
29,-0.806856,-1.798445,32.895378,U4/sqrt3.bin/Result29Enc.bin,U4/sqrt3.bin/Result29Dec.bin
30,-1.677005,-1.798446,99.925446,U4/sqrt3.bin/Result30Enc.bin,U4/sqrt3.bin/Result30Dec.bin
31,-1.798496,-1.798462,100.000000,U4/sqrt3.bin/Result31Enc.bin,U4/sqrt3.bin/Result31Dec.bin
32,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result32Enc.bin,U4/sqrt3.bin/Result32Dec.bin
33,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result33Enc.bin,U4/sqrt3.bin/Result33Dec.bin
34,-1.175339,-1.798446,39.510551,U4/sqrt3.bin/Result34Enc.bin,U4/sqrt3.bin/Result34Dec.bin
35,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result35Enc.bin,U4/sqrt3.bin/Result35Dec.bin
36,-0.216542,-1.798446,42.647163,U4/sqrt3.bin/Result36Enc.bin,U4/sqrt3.bin/Result36Dec.bin
37,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result37Enc.bin,U4/sqrt3.bin/Result37Dec.bin
38,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result38Enc.bin,U4/sqrt3.bin/Result38Dec.bin
39,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result39Enc.bin,U4/sqrt3.bin/Result39Dec.bin
40,-0.949098,-0.940792,77.167465,U4/sqrt3.bin/Result40Enc.bin,U4/sqrt3.bin/Result40Dec.bin
41,-0.949098,-0.940792,77.167465,U4/sqrt3.bin/Result41Enc.bin,U4/sqrt3.bin/Result41Dec.bin
42,-0.578138,-1.798147,38.139778,U4/sqrt3.bin/Result42Enc.bin,U4/sqrt3.bin/Result42Dec.bin
43,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result43Enc.bin,U4/sqrt3.bin/Result43Dec.bin
44,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result44Enc.bin,U4/sqrt3.bin/Result44Dec.bin
45,-1.798978,-1.798443,99.999969,U4/sqrt3.bin/Result45Enc.bin,U4/sqrt3.bin/Result45Dec.bin
46,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result46Enc.bin,U4/sqrt3.bin/Result46Dec.bin
47,-1.351060,-1.798446,55.087643,U4/sqrt3.bin/Result47Enc.bin,U4/sqrt3.bin/Result47Dec.bin
48,-1.743217,-1.798446,99.958870,U4/sqrt3.bin/Result48Enc.bin,U4/sqrt3.bin/Result48Dec.bin
49,-1.471179,0.570220,52.360008,U4/sqrt3.bin/Result49Enc.bin,U4/sqrt3.bin/Result49Dec.bin
50,-0.586374,-1.798446,38.147232,U4/sqrt3.bin/Result50Enc.bin,U4/sqrt3.bin/Result50Dec.bin
51,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result51Enc.bin,U4/sqrt3.bin/Result51Dec.bin
52,-2.136079,-0.937732,58.336365,U4/sqrt3.bin/Result52Enc.bin,U4/sqrt3.bin/Result52Dec.bin
53,-1.109458,-2.402497,19.746208,U4/sqrt3.bin/Result53Enc.bin,U4/sqrt3.bin/Result53Dec.bin
54,-1.175339,-1.798446,39.510551,U4/sqrt3.bin/Result54Enc.bin,U4/sqrt3.bin/Result54Dec.bin
55,0.794220,-1.424147,33.326065,U4/sqrt3.bin/Result55Enc.bin,U4/sqrt3.bin/Result55Dec.bin
56,-1.798415,-1.798429,100.000000,U4/sqrt3.bin/Result56Enc.bin,U4/sqrt3.bin/Result56Dec.bin
57,-1.798426,-1.798446,100.000000,U4/sqrt3.bin/Result57Enc.bin,U4/sqrt3.bin/Result57Dec.bin
58,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result58Enc.bin,U4/sqrt3.bin/Result58Dec.bin
59,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result59Enc.bin,U4/sqrt3.bin/Result59Dec.bin
60,-1.556529,-1.161667,76.718849,U4/sqrt3.bin/Result60Enc.bin,U4/sqrt3.bin/Result60Dec.bin
61,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result61Enc.bin,U4/sqrt3.bin/Result61Dec.bin
62,-1.798382,-1.798446,100.000000,U4/sqrt3.bin/Result62Enc.bin,U4/sqrt3.bin/Result62Dec.bin
63,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result63Enc.bin,U4/sqrt3.bin/Result63Dec.bin
64,-1.798402,-1.798420,99.999985,U4/sqrt3.bin/Result64Enc.bin,U4/sqrt3.bin/Result64Dec.bin
65,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result65Enc.bin,U4/sqrt3.bin/Result65Dec.bin
66,-1.906980,-1.261787,59.793629,U4/sqrt3.bin/Result66Enc.bin,U4/sqrt3.bin/Result66Dec.bin
67,-1.380779,0.569324,52.986111,U4/sqrt3.bin/Result67Enc.bin,U4/sqrt3.bin/Result67Dec.bin
68,-1.798402,-1.798420,99.999985,U4/sqrt3.bin/Result68Enc.bin,U4/sqrt3.bin/Result68Dec.bin
69,-1.790754,-1.798446,99.976799,U4/sqrt3.bin/Result69Enc.bin,U4/sqrt3.bin/Result69Dec.bin
70,-1.385176,-1.798446,93.899574,U4/sqrt3.bin/Result70Enc.bin,U4/sqrt3.bin/Result70Dec.bin
71,0.462869,-1.798446,67.633011,U4/sqrt3.bin/Result71Enc.bin,U4/sqrt3.bin/Result71Dec.bin
72,-0.830673,-1.798446,56.450748,U4/sqrt3.bin/Result72Enc.bin,U4/sqrt3.bin/Result72Dec.bin
73,-0.804987,-1.798446,32.895790,U4/sqrt3.bin/Result73Enc.bin,U4/sqrt3.bin/Result73Dec.bin
74,-1.798329,-1.798446,100.000000,U4/sqrt3.bin/Result74Enc.bin,U4/sqrt3.bin/Result74Dec.bin
75,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result75Enc.bin,U4/sqrt3.bin/Result75Dec.bin
76,-0.216542,-1.798446,42.647163,U4/sqrt3.bin/Result76Enc.bin,U4/sqrt3.bin/Result76Dec.bin
77,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result77Enc.bin,U4/sqrt3.bin/Result77Dec.bin
78,-1.997740,-1.797790,99.342995,U4/sqrt3.bin/Result78Enc.bin,U4/sqrt3.bin/Result78Dec.bin
79,-0.216542,-1.798446,42.647163,U4/sqrt3.bin/Result79Enc.bin,U4/sqrt3.bin/Result79Dec.bin
80,-0.225314,-1.798446,68.413223,U4/sqrt3.bin/Result80Enc.bin,U4/sqrt3.bin/Result80Dec.bin
81,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result81Enc.bin,U4/sqrt3.bin/Result81Dec.bin
82,-1.798419,-1.798446,100.000000,U4/sqrt3.bin/Result82Enc.bin,U4/sqrt3.bin/Result82Dec.bin
83,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result83Enc.bin,U4/sqrt3.bin/Result83Dec.bin
84,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result84Enc.bin,U4/sqrt3.bin/Result84Dec.bin
85,-1.798445,-1.798446,100.000000,U4/sqrt3.bin/Result85Enc.bin,U4/sqrt3.bin/Result85Dec.bin
86,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result86Enc.bin,U4/sqrt3.bin/Result86Dec.bin
87,-1.201547,0.200077,79.046700,U4/sqrt3.bin/Result87Enc.bin,U4/sqrt3.bin/Result87Dec.bin
88,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result88Enc.bin,U4/sqrt3.bin/Result88Dec.bin
89,-1.798446,-1.798446,100.000000,U4/sqrt3.bin/Result89Enc.bin,U4/sqrt3.bin/Result89Dec.bin
90,-1.798402,-1.798420,99.999985,U4/sqrt3.bin/Result90Enc.bin,U4/sqrt3.bin/Result90Dec.bin
91,-1.798444,-1.798446,100.000000,U4/sqrt3.bin/Result91Enc.bin,U4/sqrt3.bin/Result91Dec.bin
92,-0.572382,-2.744761,30.505804,U4/sqrt3.bin/Result92Enc.bin,U4/sqrt3.bin/Result92Dec.bin
93,-2.741210,-1.798446,57.217670,U4/sqrt3.bin/Result93Enc.bin,U4/sqrt3.bin/Result93Dec.bin
94,-1.175339,-1.798446,39.510551,U4/sqrt3.bin/Result94Enc.bin,U4/sqrt3.bin/Result94Dec.bin
95,0.284864,-1.798446,9.962342,U4/sqrt3.bin/Result95Enc.bin,U4/sqrt3.bin/Result95Dec.bin
96,-1.175334,-1.798446,39.510471,U4/sqrt3.bin/Result96Enc.bin,U4/sqrt3.bin/Result96Dec.bin
97,-2.051725,-2.402497,55.728638,U4/sqrt3.bin/Result97Enc.bin,U4/sqrt3.bin/Result97Dec.bin
98,-1.798443,-1.798446,100.000000,U4/sqrt3.bin/Result98Enc.bin,U4/sqrt3.bin/Result98Dec.bin
99,-1.786060,-1.798476,99.999298,U4/sqrt3.bin/Result99Enc.bin,U4/sqrt3.bin/Result99Dec.bin
-----------
Number,AES-Alice Bob(%),AES-Alice Original(%),AES-Bob Original(%),AES Name,AES-Clear Name
0,0.290213,-0.010470,-0.024868,U4/sqrt3.bin/ResultAESSections.bin,U4/sqrt3.bin/ResultAESClearSections.bin
TimeDiff: 412 secs
Last best score: 0.000000
