Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
0,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result0Enc.bin,U4/sha1.bin/Result0Dec.bin
1,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result1Enc.bin,U4/sha1.bin/Result1Dec.bin
2,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result2Enc.bin,U4/sha1.bin/Result2Dec.bin
3,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result3Enc.bin,U4/sha1.bin/Result3Dec.bin
4,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result4Enc.bin,U4/sha1.bin/Result4Dec.bin
5,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result5Enc.bin,U4/sha1.bin/Result5Dec.bin
6,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result6Enc.bin,U4/sha1.bin/Result6Dec.bin
7,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result7Enc.bin,U4/sha1.bin/Result7Dec.bin
8,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result8Enc.bin,U4/sha1.bin/Result8Dec.bin
9,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result9Enc.bin,U4/sha1.bin/Result9Dec.bin
10,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result10Enc.bin,U4/sha1.bin/Result10Dec.bin
11,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result11Enc.bin,U4/sha1.bin/Result11Dec.bin
12,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result12Enc.bin,U4/sha1.bin/Result12Dec.bin
13,-0.161676,-0.161820,99.999985,U4/sha1.bin/Result13Enc.bin,U4/sha1.bin/Result13Dec.bin
14,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result14Enc.bin,U4/sha1.bin/Result14Dec.bin
15,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result15Enc.bin,U4/sha1.bin/Result15Dec.bin
16,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result16Enc.bin,U4/sha1.bin/Result16Dec.bin
17,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result17Enc.bin,U4/sha1.bin/Result17Dec.bin
18,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result18Enc.bin,U4/sha1.bin/Result18Dec.bin
19,-0.161676,-0.161820,99.999985,U4/sha1.bin/Result19Enc.bin,U4/sha1.bin/Result19Dec.bin
20,-1.329560,1.261582,64.868660,U4/sha1.bin/Result20Enc.bin,U4/sha1.bin/Result20Dec.bin
21,15.213491,-1.717091,30.060858,U4/sha1.bin/Result21Enc.bin,U4/sha1.bin/Result21Dec.bin
22,1.242846,0.217770,54.596287,U4/sha1.bin/Result22Enc.bin,U4/sha1.bin/Result22Dec.bin
23,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result23Enc.bin,U4/sha1.bin/Result23Dec.bin
24,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result24Enc.bin,U4/sha1.bin/Result24Dec.bin
25,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result25Enc.bin,U4/sha1.bin/Result25Dec.bin
26,0.345075,-0.161820,37.453091,U4/sha1.bin/Result26Enc.bin,U4/sha1.bin/Result26Dec.bin
27,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result27Enc.bin,U4/sha1.bin/Result27Dec.bin
28,-0.161810,-0.161804,99.999809,U4/sha1.bin/Result28Enc.bin,U4/sha1.bin/Result28Dec.bin
29,-2.380176,-0.161793,40.632675,U4/sha1.bin/Result29Enc.bin,U4/sha1.bin/Result29Dec.bin
30,-0.089379,-0.161820,99.910828,U4/sha1.bin/Result30Enc.bin,U4/sha1.bin/Result30Dec.bin
31,-0.161776,-0.161809,100.000000,U4/sha1.bin/Result31Enc.bin,U4/sha1.bin/Result31Dec.bin
32,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result32Enc.bin,U4/sha1.bin/Result32Dec.bin
33,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result33Enc.bin,U4/sha1.bin/Result33Dec.bin
34,2.944982,-0.161820,41.650635,U4/sha1.bin/Result34Enc.bin,U4/sha1.bin/Result34Dec.bin
35,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result35Enc.bin,U4/sha1.bin/Result35Dec.bin
36,-0.728957,-0.161820,30.060858,U4/sha1.bin/Result36Enc.bin,U4/sha1.bin/Result36Dec.bin
37,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result37Enc.bin,U4/sha1.bin/Result37Dec.bin
38,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result38Enc.bin,U4/sha1.bin/Result38Dec.bin
39,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result39Enc.bin,U4/sha1.bin/Result39Dec.bin
40,-1.467961,-1.248439,80.345505,U4/sha1.bin/Result40Enc.bin,U4/sha1.bin/Result40Dec.bin
41,-1.467961,-1.248439,80.345505,U4/sha1.bin/Result41Enc.bin,U4/sha1.bin/Result41Dec.bin
42,0.342122,-0.162396,37.451618,U4/sha1.bin/Result42Enc.bin,U4/sha1.bin/Result42Dec.bin
43,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result43Enc.bin,U4/sha1.bin/Result43Dec.bin
44,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result44Enc.bin,U4/sha1.bin/Result44Dec.bin
45,-0.161098,-0.161814,99.997078,U4/sha1.bin/Result45Enc.bin,U4/sha1.bin/Result45Dec.bin
46,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result46Enc.bin,U4/sha1.bin/Result46Dec.bin
47,-1.093808,-0.161820,56.883957,U4/sha1.bin/Result47Enc.bin,U4/sha1.bin/Result47Dec.bin
48,-0.167508,-0.161820,99.959030,U4/sha1.bin/Result48Enc.bin,U4/sha1.bin/Result48Dec.bin
49,0.057293,0.157628,62.044788,U4/sha1.bin/Result49Enc.bin,U4/sha1.bin/Result49Dec.bin
50,0.345075,-0.161820,37.453091,U4/sha1.bin/Result50Enc.bin,U4/sha1.bin/Result50Dec.bin
51,-0.161820,-0.161820,100.000000,U4/sha1.bin/Result51Enc.bin,U4/sha1.bin/Result51Dec.bin
52,-2.048495,-2.912695,49.732555,U4/sha1.bin/Result52Enc.bin,U4/sha1.bin/Result52Dec.bin
53,-1.310366,0.217760,10.465072,U4/sha1.bin/Result53Enc.bin,U4/sha1.bin/Result53Dec.bin
54,2.944982,-0.161820,41.650635,U4/sha1.bin/Result54Enc.bin,U4/sha1.bin/Result54Dec.bin
