Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
0,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result0Enc.bin,U1-Trial1/sqrt3.bin/Result0Dec.bin
1,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result1Enc.bin,U1-Trial1/sqrt3.bin/Result1Dec.bin
2,2.677582,2.678310,99.999916,U1-Trial1/sqrt3.bin/Result2Enc.bin,U1-Trial1/sqrt3.bin/Result2Dec.bin
3,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result3Enc.bin,U1-Trial1/sqrt3.bin/Result3Dec.bin
4,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result4Enc.bin,U1-Trial1/sqrt3.bin/Result4Dec.bin
5,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result5Enc.bin,U1-Trial1/sqrt3.bin/Result5Dec.bin
6,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result6Enc.bin,U1-Trial1/sqrt3.bin/Result6Dec.bin
7,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result7Enc.bin,U1-Trial1/sqrt3.bin/Result7Dec.bin
8,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result8Enc.bin,U1-Trial1/sqrt3.bin/Result8Dec.bin
9,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result9Enc.bin,U1-Trial1/sqrt3.bin/Result9Dec.bin
10,0.172029,-0.320621,46.773293,U1-Trial1/sqrt3.bin/Result10Enc.bin,U1-Trial1/sqrt3.bin/Result10Dec.bin
11,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result11Enc.bin,U1-Trial1/sqrt3.bin/Result11Dec.bin
12,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result12Enc.bin,U1-Trial1/sqrt3.bin/Result12Dec.bin
13,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result13Enc.bin,U1-Trial1/sqrt3.bin/Result13Dec.bin
14,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result14Enc.bin,U1-Trial1/sqrt3.bin/Result14Dec.bin
15,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result15Enc.bin,U1-Trial1/sqrt3.bin/Result15Dec.bin
16,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result16Enc.bin,U1-Trial1/sqrt3.bin/Result16Dec.bin
17,2.680830,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result17Enc.bin,U1-Trial1/sqrt3.bin/Result17Dec.bin
18,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result18Enc.bin,U1-Trial1/sqrt3.bin/Result18Dec.bin
19,0.172029,-0.320621,46.773293,U1-Trial1/sqrt3.bin/Result19Enc.bin,U1-Trial1/sqrt3.bin/Result19Dec.bin
20,0.983570,2.680867,31.897345,U1-Trial1/sqrt3.bin/Result20Enc.bin,U1-Trial1/sqrt3.bin/Result20Dec.bin
21,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result21Enc.bin,U1-Trial1/sqrt3.bin/Result21Dec.bin
22,-0.356746,1.590600,9.717380,U1-Trial1/sqrt3.bin/Result22Enc.bin,U1-Trial1/sqrt3.bin/Result22Dec.bin
23,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result23Enc.bin,U1-Trial1/sqrt3.bin/Result23Dec.bin
24,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result24Enc.bin,U1-Trial1/sqrt3.bin/Result24Dec.bin
25,3.522935,1.842965,87.606133,U1-Trial1/sqrt3.bin/Result25Enc.bin,U1-Trial1/sqrt3.bin/Result25Dec.bin
26,1.497519,2.680867,42.442329,U1-Trial1/sqrt3.bin/Result26Enc.bin,U1-Trial1/sqrt3.bin/Result26Dec.bin
27,2.779701,2.782959,99.972412,U1-Trial1/sqrt3.bin/Result27Enc.bin,U1-Trial1/sqrt3.bin/Result27Dec.bin
28,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result28Enc.bin,U1-Trial1/sqrt3.bin/Result28Dec.bin
29,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result29Enc.bin,U1-Trial1/sqrt3.bin/Result29Dec.bin
30,0.394595,3.018052,18.010008,U1-Trial1/sqrt3.bin/Result30Enc.bin,U1-Trial1/sqrt3.bin/Result30Dec.bin
31,0.983570,2.680867,31.897345,U1-Trial1/sqrt3.bin/Result31Enc.bin,U1-Trial1/sqrt3.bin/Result31Dec.bin
32,2.681731,2.680968,99.999641,U1-Trial1/sqrt3.bin/Result32Enc.bin,U1-Trial1/sqrt3.bin/Result32Dec.bin
33,0.313308,2.680867,22.149097,U1-Trial1/sqrt3.bin/Result33Enc.bin,U1-Trial1/sqrt3.bin/Result33Dec.bin
34,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result34Enc.bin,U1-Trial1/sqrt3.bin/Result34Dec.bin
35,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result35Enc.bin,U1-Trial1/sqrt3.bin/Result35Dec.bin
36,0.983570,2.680867,31.897345,U1-Trial1/sqrt3.bin/Result36Enc.bin,U1-Trial1/sqrt3.bin/Result36Dec.bin
37,0.844812,2.680867,26.264608,U1-Trial1/sqrt3.bin/Result37Enc.bin,U1-Trial1/sqrt3.bin/Result37Dec.bin
38,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result38Enc.bin,U1-Trial1/sqrt3.bin/Result38Dec.bin
39,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result39Enc.bin,U1-Trial1/sqrt3.bin/Result39Dec.bin
40,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result40Enc.bin,U1-Trial1/sqrt3.bin/Result40Dec.bin
41,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result41Enc.bin,U1-Trial1/sqrt3.bin/Result41Dec.bin
42,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result42Enc.bin,U1-Trial1/sqrt3.bin/Result42Dec.bin
43,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result43Enc.bin,U1-Trial1/sqrt3.bin/Result43Dec.bin
44,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result44Enc.bin,U1-Trial1/sqrt3.bin/Result44Dec.bin
45,2.680865,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result45Enc.bin,U1-Trial1/sqrt3.bin/Result45Dec.bin
46,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result46Enc.bin,U1-Trial1/sqrt3.bin/Result46Dec.bin
47,0.172054,-0.320621,46.773197,U1-Trial1/sqrt3.bin/Result47Enc.bin,U1-Trial1/sqrt3.bin/Result47Dec.bin
48,1.640600,2.680867,91.294312,U1-Trial1/sqrt3.bin/Result48Enc.bin,U1-Trial1/sqrt3.bin/Result48Dec.bin
49,2.680867,2.680867,100.000000,U1-Trial1/sqrt3.bin/Result49Enc.bin,U1-Trial1/sqrt3.bin/Result49Dec.bin
