Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
0,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result0Enc.bin,U3/sqrt2.bin/Result0Dec.bin
1,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result1Enc.bin,U3/sqrt2.bin/Result1Dec.bin
2,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result2Enc.bin,U3/sqrt2.bin/Result2Dec.bin
3,-4.475274,-4.475270,100.000000,U3/sqrt2.bin/Result3Enc.bin,U3/sqrt2.bin/Result3Dec.bin
4,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result4Enc.bin,U3/sqrt2.bin/Result4Dec.bin
5,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result5Enc.bin,U3/sqrt2.bin/Result5Dec.bin
6,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result6Enc.bin,U3/sqrt2.bin/Result6Dec.bin
7,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result7Enc.bin,U3/sqrt2.bin/Result7Dec.bin
8,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result8Enc.bin,U3/sqrt2.bin/Result8Dec.bin
9,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result9Enc.bin,U3/sqrt2.bin/Result9Dec.bin
10,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result10Enc.bin,U3/sqrt2.bin/Result10Dec.bin
11,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result11Enc.bin,U3/sqrt2.bin/Result11Dec.bin
12,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result12Enc.bin,U3/sqrt2.bin/Result12Dec.bin
13,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result13Enc.bin,U3/sqrt2.bin/Result13Dec.bin
14,-4.475275,-4.475270,100.000000,U3/sqrt2.bin/Result14Enc.bin,U3/sqrt2.bin/Result14Dec.bin
15,-4.475176,-4.475270,100.000000,U3/sqrt2.bin/Result15Enc.bin,U3/sqrt2.bin/Result15Dec.bin
16,-4.475272,-4.475270,100.000000,U3/sqrt2.bin/Result16Enc.bin,U3/sqrt2.bin/Result16Dec.bin
17,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result17Enc.bin,U3/sqrt2.bin/Result17Dec.bin
18,-4.475270,-4.475270,100.000000,U3/sqrt2.bin/Result18Enc.bin,U3/sqrt2.bin/Result18Dec.bin
19,-4.475273,-4.475270,100.000000,U3/sqrt2.bin/Result19Enc.bin,U3/sqrt2.bin/Result19Dec.bin
20,-2.973669,-4.913756,67.267647,U3/sqrt2.bin/Result20Enc.bin,U3/sqrt2.bin/Result20Dec.bin
