Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
36,-0.439109,-1.035845,42.856487,U4/sqrt2.bin/Result36Enc.bin,U4/sqrt2.bin/Result36Dec.bin
37,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result37Enc.bin,U4/sqrt2.bin/Result37Dec.bin
38,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result38Enc.bin,U4/sqrt2.bin/Result38Dec.bin
39,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result39Enc.bin,U4/sqrt2.bin/Result39Dec.bin
40,-0.677981,0.423183,79.024002,U4/sqrt2.bin/Result40Enc.bin,U4/sqrt2.bin/Result40Dec.bin
41,-0.677981,0.423183,79.024002,U4/sqrt2.bin/Result41Enc.bin,U4/sqrt2.bin/Result41Dec.bin
42,-1.095396,-1.035443,32.499130,U4/sqrt2.bin/Result42Enc.bin,U4/sqrt2.bin/Result42Dec.bin
43,-1.035838,-1.035845,100.000000,U4/sqrt2.bin/Result43Enc.bin,U4/sqrt2.bin/Result43Dec.bin
44,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result44Enc.bin,U4/sqrt2.bin/Result44Dec.bin
45,-1.035883,-1.035803,99.999992,U4/sqrt2.bin/Result45Enc.bin,U4/sqrt2.bin/Result45Dec.bin
46,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result46Enc.bin,U4/sqrt2.bin/Result46Dec.bin
47,-0.394911,-1.035845,73.970490,U4/sqrt2.bin/Result47Enc.bin,U4/sqrt2.bin/Result47Dec.bin
48,-1.025949,-1.035845,99.964691,U4/sqrt2.bin/Result48Enc.bin,U4/sqrt2.bin/Result48Dec.bin
49,-0.574109,-1.952096,62.781506,U4/sqrt2.bin/Result49Enc.bin,U4/sqrt2.bin/Result49Dec.bin
50,-1.099241,-1.035845,32.500820,U4/sqrt2.bin/Result50Enc.bin,U4/sqrt2.bin/Result50Dec.bin
51,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result51Enc.bin,U4/sqrt2.bin/Result51Dec.bin
52,-0.214869,2.607689,66.077599,U4/sqrt2.bin/Result52Enc.bin,U4/sqrt2.bin/Result52Dec.bin
53,-0.926935,0.261369,20.944130,U4/sqrt2.bin/Result53Enc.bin,U4/sqrt2.bin/Result53Dec.bin
54,0.008120,-1.035845,39.391304,U4/sqrt2.bin/Result54Enc.bin,U4/sqrt2.bin/Result54Dec.bin
55,1.000661,-1.742871,30.605782,U4/sqrt2.bin/Result55Enc.bin,U4/sqrt2.bin/Result55Dec.bin
56,-1.035778,-1.035801,100.000000,U4/sqrt2.bin/Result56Enc.bin,U4/sqrt2.bin/Result56Dec.bin
57,-1.035853,-1.035845,100.000000,U4/sqrt2.bin/Result57Enc.bin,U4/sqrt2.bin/Result57Dec.bin
58,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result58Enc.bin,U4/sqrt2.bin/Result58Dec.bin
59,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result59Enc.bin,U4/sqrt2.bin/Result59Dec.bin
60,-0.509083,1.243208,84.440300,U4/sqrt2.bin/Result60Enc.bin,U4/sqrt2.bin/Result60Dec.bin
61,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result61Enc.bin,U4/sqrt2.bin/Result61Dec.bin
62,-1.035840,-1.035845,100.000000,U4/sqrt2.bin/Result62Enc.bin,U4/sqrt2.bin/Result62Dec.bin
63,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result63Enc.bin,U4/sqrt2.bin/Result63Dec.bin
64,-1.035913,-1.035836,99.999893,U4/sqrt2.bin/Result64Enc.bin,U4/sqrt2.bin/Result64Dec.bin
65,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result65Enc.bin,U4/sqrt2.bin/Result65Dec.bin
66,-0.390385,-0.823054,61.933834,U4/sqrt2.bin/Result66Enc.bin,U4/sqrt2.bin/Result66Dec.bin
67,-0.563471,-1.952080,62.837631,U4/sqrt2.bin/Result67Enc.bin,U4/sqrt2.bin/Result67Dec.bin
68,-1.035913,-1.035836,99.999893,U4/sqrt2.bin/Result68Enc.bin,U4/sqrt2.bin/Result68Dec.bin
69,-0.998217,-1.035845,99.963371,U4/sqrt2.bin/Result69Enc.bin,U4/sqrt2.bin/Result69Dec.bin
70,-0.469466,-1.035845,95.238533,U4/sqrt2.bin/Result70Enc.bin,U4/sqrt2.bin/Result70Dec.bin
71,-1.408088,-1.035845,76.988548,U4/sqrt2.bin/Result71Enc.bin,U4/sqrt2.bin/Result71Dec.bin
72,-0.597268,-1.035845,56.191093,U4/sqrt2.bin/Result72Enc.bin,U4/sqrt2.bin/Result72Dec.bin
73,0.067953,-1.035845,40.758274,U4/sqrt2.bin/Result73Enc.bin,U4/sqrt2.bin/Result73Dec.bin
74,-1.035823,-1.035845,100.000000,U4/sqrt2.bin/Result74Enc.bin,U4/sqrt2.bin/Result74Dec.bin
75,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result75Enc.bin,U4/sqrt2.bin/Result75Dec.bin
76,-0.439109,-1.035845,42.856487,U4/sqrt2.bin/Result76Enc.bin,U4/sqrt2.bin/Result76Dec.bin
77,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result77Enc.bin,U4/sqrt2.bin/Result77Dec.bin
78,-0.976466,-0.423634,98.432823,U4/sqrt2.bin/Result78Enc.bin,U4/sqrt2.bin/Result78Dec.bin
79,-0.439109,-1.035845,42.856487,U4/sqrt2.bin/Result79Enc.bin,U4/sqrt2.bin/Result79Dec.bin
80,-1.615354,-1.035845,79.317673,U4/sqrt2.bin/Result80Enc.bin,U4/sqrt2.bin/Result80Dec.bin
81,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result81Enc.bin,U4/sqrt2.bin/Result81Dec.bin
82,-1.035835,-1.035845,100.000000,U4/sqrt2.bin/Result82Enc.bin,U4/sqrt2.bin/Result82Dec.bin
83,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result83Enc.bin,U4/sqrt2.bin/Result83Dec.bin
84,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result84Enc.bin,U4/sqrt2.bin/Result84Dec.bin
85,-1.035834,-1.035845,100.000000,U4/sqrt2.bin/Result85Enc.bin,U4/sqrt2.bin/Result85Dec.bin
86,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result86Enc.bin,U4/sqrt2.bin/Result86Dec.bin
87,-1.950395,-1.240942,73.019882,U4/sqrt2.bin/Result87Enc.bin,U4/sqrt2.bin/Result87Dec.bin
88,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result88Enc.bin,U4/sqrt2.bin/Result88Dec.bin
89,-1.035845,-1.035845,100.000000,U4/sqrt2.bin/Result89Enc.bin,U4/sqrt2.bin/Result89Dec.bin
90,-1.035913,-1.035836,99.999893,U4/sqrt2.bin/Result90Enc.bin,U4/sqrt2.bin/Result90Dec.bin
91,-1.034326,-1.035845,99.999985,U4/sqrt2.bin/Result91Enc.bin,U4/sqrt2.bin/Result91Dec.bin
92,0.620776,0.169881,38.328232,U4/sqrt2.bin/Result92Enc.bin,U4/sqrt2.bin/Result92Dec.bin
93,-3.247732,-1.035845,60.780777,U4/sqrt2.bin/Result93Enc.bin,U4/sqrt2.bin/Result93Dec.bin
94,0.008120,-1.035845,39.391304,U4/sqrt2.bin/Result94Enc.bin,U4/sqrt2.bin/Result94Dec.bin
95,1.272288,-1.035845,22.087574,U4/sqrt2.bin/Result95Enc.bin,U4/sqrt2.bin/Result95Dec.bin
96,0.008918,-1.035845,39.392704,U4/sqrt2.bin/Result96Enc.bin,U4/sqrt2.bin/Result96Dec.bin
97,0.073309,0.261369,58.165943,U4/sqrt2.bin/Result97Enc.bin,U4/sqrt2.bin/Result97Dec.bin
98,-1.035780,-1.035845,100.000000,U4/sqrt2.bin/Result98Enc.bin,U4/sqrt2.bin/Result98Dec.bin
99,-1.035732,-1.035828,99.999969,U4/sqrt2.bin/Result99Enc.bin,U4/sqrt2.bin/Result99Dec.bin
-----------
Number,AES-Alice Bob(%),AES-Alice Original(%),AES-Bob Original(%),AES Name,AES-Clear Name
0,0.318558,0.001168,0.013106,U4/sqrt2.bin/ResultAESSections.bin,U4/sqrt2.bin/ResultAESClearSections.bin
TimeDiff: 411 secs
Last best score: 0.000000
